CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
gallagher-65480-50-h,2021-02-17T16:38:17Z,268173,0,0
stuck-20073296-50-h,2021-02-17T16:38:17Z,149558,0,0
