CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,18,51047
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,18,51047
herringm,2021-11-02T18:43:09.683Z,0,0,0,18,51047
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,18,51047
herringm,2021-11-02T23:00:02.290Z,0,0,0,18,51047
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,18,51047
herringm,2021-11-02T23:14:08.723Z,276,0,2,18,51047
miyaresj,2021-11-02T23:14:08.723Z,934,0,2,18,51047
herringm,2021-11-02T23:24:15.483Z,1190,0,7,18,51047
miyaresj,2021-11-02T23:24:15.483Z,3592,0,7,18,51047
herringm,2021-11-02T23:33:21.983Z,2834,0,11,18,51047
miyaresj,2021-11-02T23:33:21.983Z,6832,0,11,18,51047
herringm,2021-11-02T23:44:29.777Z,3748,0,15,18,51047
miyaresj,2021-11-02T23:44:29.777Z,10186,0,15,18,51047
herringm,2021-11-03T00:04:47.213Z,6855,3107,17,18,51047
miyaresj,2021-11-03T00:04:47.213Z,13196,3010,17,18,51047
