CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
harper-49741,2021-11-01T12:58:11.037Z,0,0,0
simonds-49243,2021-11-01T12:58:11.037Z,0,0,0
harper-49741,2021-11-02T18:43:09.683Z,0,0,0
simonds-49243,2021-11-02T18:43:09.683Z,0,0,0
harper-49741,2021-11-02T23:00:02.290Z,0,0,0
simonds-49243,2021-11-02T23:00:02.290Z,0,0,0
harper-49741,2021-11-02T23:25:16.190Z,884,0,0
simonds-49243,2021-11-02T23:25:16.190Z,550,0,0
harper-49741,2021-11-02T23:33:21.983Z,1392,0,0
simonds-49243,2021-11-02T23:33:21.983Z,886,0,0
harper-49741,2021-11-02T23:44:29.777Z,1717,0,0
simonds-49243,2021-11-02T23:44:29.777Z,1803,0,0
harper-49741,2021-11-02T23:53:37.083Z,1937,0,0
simonds-49243,2021-11-02T23:53:37.083Z,2252,0,0
harper-49741,2021-11-03T00:04:47.213Z,3264,0,0
simonds-49243,2021-11-03T00:04:47.213Z,3427,0,0
harper-49741,2021-11-03T00:13:54.950Z,4008,0,0
simonds-49243,2021-11-03T00:13:54.950Z,3993,0,0
harper-49741,2021-11-03T00:25:05.690Z,5252,0,0
simonds-49243,2021-11-03T00:25:05.690Z,12764,0,0
harper-49741,2021-11-03T00:34:12.177Z,5903,0,0
simonds-49243,2021-11-03T00:34:12.177Z,13174,0,0
harper-49741,2021-11-03T00:43:20.307Z,7718,0,0
simonds-49243,2021-11-03T00:43:20.307Z,14800,0,0
harper-49741,2021-11-03T00:54:28.790Z,8669,0,0
simonds-49243,2021-11-03T00:54:28.790Z,8598,0,0
harper-49741,2021-11-03T01:23:55.377Z,10282,1613,0
simonds-49243,2021-11-03T01:23:55.377Z,11642,3044,0
harper-49741,2021-11-03T01:44:09.337Z,10714,2033,0
simonds-49243,2021-11-03T01:44:09.337Z,13644,4714,0
harper-49741,2021-11-03T04:28:54.580Z,10714,2033,0
simonds-49243,2021-11-03T04:28:54.580Z,13644,4714,0
