CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,48,51700
searsw,2021-11-01T12:58:11.037Z,0,0,0,48,51700
ayalah,2021-11-02T18:43:09.683Z,0,0,0,48,51700
searsw,2021-11-02T18:43:09.683Z,0,0,0,48,51700
ayalah,2021-11-02T23:00:02.290Z,0,0,0,48,51700
searsw,2021-11-02T23:00:02.290Z,0,0,0,48,51700
ayalah,2021-11-02T23:25:16.190Z,1309,0,4,48,51700
searsw,2021-11-02T23:25:16.190Z,1544,0,4,48,51700
ayalah,2021-11-02T23:33:21.983Z,1923,0,7,48,51700
searsw,2021-11-02T23:33:21.983Z,2113,0,7,48,51700
ayalah,2021-11-02T23:44:29.777Z,4316,0,12,48,51700
searsw,2021-11-02T23:44:29.777Z,2931,0,12,48,51700
ayalah,2021-11-02T23:53:37.083Z,5661,0,14,48,51700
searsw,2021-11-02T23:53:37.083Z,3880,0,14,48,51700
ayalah,2021-11-03T00:04:47.213Z,8368,0,20,48,51700
searsw,2021-11-03T00:04:47.213Z,6281,0,20,48,51700
ayalah,2021-11-03T00:13:54.950Z,11193,0,27,48,51700
searsw,2021-11-03T00:13:54.950Z,8441,0,27,48,51700
ayalah,2021-11-03T00:25:05.690Z,14657,0,35,48,51700
searsw,2021-11-03T00:25:05.690Z,10980,0,35,48,51700
ayalah,2021-11-03T00:34:12.177Z,15062,0,36,48,51700
searsw,2021-11-03T00:34:12.177Z,11640,0,36,48,51700
ayalah,2021-11-03T00:43:20.307Z,19138,0,43,48,51700
searsw,2021-11-03T00:43:20.307Z,15486,0,43,48,51700
ayalah,2021-11-03T00:54:28.790Z,20536,0,45,48,51700
searsw,2021-11-03T00:54:28.790Z,16960,0,45,48,51700
ayalah,2021-11-03T01:23:55.377Z,27977,7441,46,48,51700
searsw,2021-11-03T01:23:55.377Z,20471,3511,46,48,51700
ayalah,2021-11-03T01:44:09.337Z,32184,11648,47,48,51700
searsw,2021-11-03T01:44:09.337Z,21408,4448,47,48,51700
