CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
ward-49681,2021-11-01T12:58:11.037Z,0,0,0
webert-49377,2021-11-01T12:58:11.037Z,0,0,0
ward-49681,2021-11-02T18:43:09.683Z,0,0,0
webert-49377,2021-11-02T18:43:09.683Z,0,0,0
ward-49681,2021-11-02T23:00:02.290Z,0,0,0
webert-49377,2021-11-02T23:00:02.290Z,0,0,0
ward-49681,2021-11-02T23:24:15.483Z,258,0,0
webert-49377,2021-11-02T23:24:15.483Z,1032,0,0
ward-49681,2021-11-02T23:27:17.730Z,1903,0,0
webert-49377,2021-11-02T23:27:17.730Z,4120,0,0
ward-49681,2021-11-02T23:33:21.983Z,3643,0,0
webert-49377,2021-11-02T23:33:21.983Z,9517,0,0
ward-49681,2021-11-02T23:44:29.777Z,5516,0,0
webert-49377,2021-11-02T23:44:29.777Z,14695,0,0
ward-49681,2021-11-02T23:46:31.907Z,5516,0,0
webert-49377,2021-11-02T23:46:31.907Z,14695,0,0
ward-49681,2021-11-02T23:54:37.840Z,5827,0,0
webert-49377,2021-11-02T23:54:37.840Z,15544,0,0
ward-49681,2021-11-03T00:04:47.213Z,6966,1139,0
webert-49377,2021-11-03T00:04:47.213Z,16690,1146,0
ward-49681,2021-11-03T00:13:54.950Z,7212,1139,0
webert-49377,2021-11-03T00:13:54.950Z,17503,1146,0
ward-49681,2021-11-03T00:17:59.097Z,7437,1139,0
webert-49377,2021-11-03T00:17:59.097Z,18205,1146,0
ward-49681,2021-11-03T00:25:05.690Z,7584,1139,0
webert-49377,2021-11-03T00:25:05.690Z,18708,1146,0
ward-49681,2021-11-03T00:34:12.177Z,7797,1139,0
webert-49377,2021-11-03T00:34:12.177Z,19052,1146,0
ward-49681,2021-11-03T00:43:20.307Z,8027,1139,0
webert-49377,2021-11-03T00:43:20.307Z,19932,1146,0
ward-49681,2021-11-03T00:54:28.790Z,8459,1571,0
webert-49377,2021-11-03T00:54:28.790Z,20288,1502,0
ward-49681,2021-11-03T01:14:48.967Z,8459,1571,0
webert-49377,2021-11-03T01:14:48.967Z,20288,1502,0
ward-49681,2021-11-03T01:16:50.833Z,9467,1571,0
webert-49377,2021-11-03T01:16:50.833Z,21601,1502,0
ward-49681,2021-11-03T03:15:12.450Z,11872,4201,0
webert-49377,2021-11-03T03:15:12.450Z,24428,5031,0
ward-49681,2021-11-03T03:24:17.033Z,12965,5294,0
webert-49377,2021-11-03T03:24:17.033Z,24973,5576,0
ward-49681,2021-11-03T03:34:22.870Z,13191,5294,0
webert-49377,2021-11-03T03:34:22.870Z,25674,5576,0
ward-49681,2021-11-03T03:44:29.087Z,13168,5271,0
webert-49377,2021-11-03T03:44:29.087Z,25674,5576,0
ward-49681,2021-11-03T03:50:32.667Z,13190,1571,0
webert-49377,2021-11-03T03:50:32.667Z,25675,1502,0
