CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,83,51041
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,83,51041
herringm,2021-11-02T18:43:09.683Z,0,0,0,83,51041
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,83,51041
herringm,2021-11-02T23:00:02.290Z,0,0,0,83,51041
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,83,51041
herringm,2021-11-02T23:13:07.517Z,159,159,1,83,51041
miyaresj,2021-11-02T23:13:07.517Z,293,293,1,83,51041
herringm,2021-11-02T23:15:09.523Z,1906,159,6,83,51041
miyaresj,2021-11-02T23:15:09.523Z,2377,293,6,83,51041
herringm,2021-11-02T23:18:11.227Z,7429,159,20,83,51041
miyaresj,2021-11-02T23:18:11.227Z,7237,293,20,83,51041
herringm,2021-11-02T23:23:14.753Z,14766,159,35,83,51041
miyaresj,2021-11-02T23:23:14.753Z,15772,293,35,83,51041
herringm,2021-11-02T23:24:15.483Z,17205,159,40,83,51041
miyaresj,2021-11-02T23:24:15.483Z,18699,293,40,83,51041
herringm,2021-11-02T23:25:16.190Z,17640,159,41,83,51041
miyaresj,2021-11-02T23:25:16.190Z,19252,293,41,83,51041
herringm,2021-11-02T23:26:16.893Z,19687,159,45,83,51041
miyaresj,2021-11-02T23:26:16.893Z,21572,293,45,83,51041
herringm,2021-11-02T23:28:18.467Z,20686,159,47,83,51041
miyaresj,2021-11-02T23:28:18.467Z,22401,293,47,83,51041
herringm,2021-11-02T23:30:19.793Z,21782,159,49,83,51041
miyaresj,2021-11-02T23:30:19.793Z,24125,293,49,83,51041
herringm,2021-11-02T23:32:21.170Z,22689,159,51,83,51041
miyaresj,2021-11-02T23:32:21.170Z,24800,293,51,83,51041
herringm,2021-11-02T23:35:23.430Z,23464,159,52,83,51041
miyaresj,2021-11-02T23:35:23.430Z,25610,293,52,83,51041
herringm,2021-11-02T23:36:24.123Z,24449,159,54,83,51041
miyaresj,2021-11-02T23:36:24.123Z,27700,293,54,83,51041
herringm,2021-11-02T23:37:24.843Z,25221,159,55,83,51041
miyaresj,2021-11-02T23:37:24.843Z,28938,293,55,83,51041
herringm,2021-11-02T23:40:26.937Z,25649,159,56,83,51041
miyaresj,2021-11-02T23:40:26.937Z,29686,293,56,83,51041
herringm,2021-11-02T23:41:27.630Z,27001,159,58,83,51041
miyaresj,2021-11-02T23:41:27.630Z,31254,293,58,83,51041
herringm,2021-11-02T23:43:28.980Z,28578,159,61,83,51041
miyaresj,2021-11-02T23:43:28.980Z,33861,293,61,83,51041
herringm,2021-11-02T23:45:30.590Z,29012,159,37,83,51041
miyaresj,2021-11-02T23:45:30.590Z,34729,293,37,83,51041
herringm,2021-11-02T23:46:31.907Z,29770,159,64,83,51041
miyaresj,2021-11-02T23:46:31.907Z,35887,293,64,83,51041
herringm,2021-11-02T23:50:34.703Z,30192,159,65,83,51041
miyaresj,2021-11-02T23:50:34.703Z,36299,293,65,83,51041
herringm,2021-11-02T23:57:40.297Z,31108,159,67,83,51041
miyaresj,2021-11-02T23:57:40.297Z,38128,293,67,83,51041
herringm,2021-11-03T00:03:45.903Z,31722,159,68,83,51041
miyaresj,2021-11-03T00:03:45.903Z,38375,293,68,83,51041
herringm,2021-11-03T00:04:47.213Z,32470,159,69,83,51041
miyaresj,2021-11-03T00:04:47.213Z,39414,293,69,83,51041
herringm,2021-11-03T00:14:55.703Z,33008,159,70,83,51041
miyaresj,2021-11-03T00:14:55.703Z,40159,293,70,83,51041
herringm,2021-11-03T00:15:57.147Z,33273,159,71,83,51041
miyaresj,2021-11-03T00:15:57.147Z,40640,293,71,83,51041
herringm,2021-11-03T00:52:27.400Z,33582,159,72,83,51041
miyaresj,2021-11-03T00:52:27.400Z,41116,293,72,83,51041
herringm,2021-11-03T01:04:40.227Z,34075,159,73,83,51041
miyaresj,2021-11-03T01:04:40.227Z,41997,293,73,83,51041
herringm,2021-11-03T01:19:52.527Z,34175,159,74,83,51041
miyaresj,2021-11-03T01:19:52.527Z,42538,293,74,83,51041
herringm,2021-11-03T01:23:55.377Z,34718,159,75,83,51041
miyaresj,2021-11-03T01:23:55.377Z,43117,293,75,83,51041
herringm,2021-11-03T02:02:22.430Z,35119,159,46,83,51041
miyaresj,2021-11-03T02:02:22.430Z,43413,293,46,83,51041
herringm,2021-11-03T02:08:26.177Z,35881,159,77,83,51041
miyaresj,2021-11-03T02:08:26.177Z,44035,293,77,83,51041
herringm,2021-11-03T02:25:38.633Z,36614,159,78,83,51041
miyaresj,2021-11-03T02:25:38.633Z,45159,293,78,83,51041
herringm,2021-11-03T02:31:42.743Z,36857,159,79,83,51041
miyaresj,2021-11-03T02:31:42.743Z,45478,293,79,83,51041
herringm,2021-11-03T02:34:45.327Z,37320,159,80,83,51041
miyaresj,2021-11-03T02:34:45.327Z,46343,293,80,83,51041
herringm,2021-11-03T02:46:52.130Z,37845,159,81,83,51041
miyaresj,2021-11-03T02:46:52.130Z,47280,293,81,83,51041
herringm,2021-11-03T03:00:00.303Z,38380,159,82,83,51041
miyaresj,2021-11-03T03:00:00.303Z,48071,293,82,83,51041
herringm,2021-11-03T04:08:43.170Z,38380,22689,82,83,51041
miyaresj,2021-11-03T04:08:43.170Z,48071,24800,82,83,51041
herringm,2021-11-03T04:19:48.063Z,38380,0,80,83,51041
miyaresj,2021-11-03T04:19:48.063Z,48071,0,80,83,51041
herringm,2021-11-03T04:54:09.073Z,65242,26862,81,83,51041
miyaresj,2021-11-03T04:54:09.073Z,77207,29136,81,83,51041
herringm,2021-11-03T06:21:50.900Z,75788,37408,82,83,51041
miyaresj,2021-11-03T06:21:50.900Z,81670,33599,82,83,51041
