CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
dillender-49641,2021-11-01T12:58:11.037Z,0,0,0
jenkins-49623,2021-11-01T12:58:11.037Z,0,0,0
warren-49731,2021-11-01T12:58:11.037Z,0,0,0
dillender-49641,2021-11-02T18:43:09.683Z,0,0,0
jenkins-49623,2021-11-02T18:43:09.683Z,0,0,0
warren-49731,2021-11-02T18:43:09.683Z,0,0,0
dillender-49641,2021-11-02T23:00:02.290Z,0,0,0
jenkins-49623,2021-11-02T23:00:02.290Z,0,0,0
warren-49731,2021-11-02T23:00:02.290Z,0,0,0
dillender-49641,2021-11-02T23:45:30.590Z,416,0,0
jenkins-49623,2021-11-02T23:45:30.590Z,403,0,0
warren-49731,2021-11-02T23:45:30.590Z,14,0,0
dillender-49641,2021-11-03T00:04:47.213Z,2233,0,0
jenkins-49623,2021-11-03T00:04:47.213Z,1555,0,0
warren-49731,2021-11-03T00:04:47.213Z,103,0,0
dillender-49641,2021-11-03T00:13:54.950Z,3468,0,0
jenkins-49623,2021-11-03T00:13:54.950Z,3008,0,0
warren-49731,2021-11-03T00:13:54.950Z,196,0,0
dillender-49641,2021-11-03T00:25:05.690Z,4597,0,0
jenkins-49623,2021-11-03T00:25:05.690Z,3661,0,0
warren-49731,2021-11-03T00:25:05.690Z,236,0,0
dillender-49641,2021-11-03T00:34:12.177Z,5455,0,0
jenkins-49623,2021-11-03T00:34:12.177Z,3914,0,0
warren-49731,2021-11-03T00:34:12.177Z,273,0,0
dillender-49641,2021-11-03T00:43:20.307Z,6098,0,0
jenkins-49623,2021-11-03T00:43:20.307Z,5263,0,0
warren-49731,2021-11-03T00:43:20.307Z,334,0,0
dillender-49641,2021-11-03T00:54:28.790Z,7148,0,0
jenkins-49623,2021-11-03T00:54:28.790Z,6448,0,0
warren-49731,2021-11-03T00:54:28.790Z,396,0,0
dillender-49641,2021-11-03T01:03:39.063Z,7195,0,0
jenkins-49623,2021-11-03T01:03:39.063Z,6993,0,0
warren-49731,2021-11-03T01:03:39.063Z,416,0,0
dillender-49641,2021-11-03T01:14:48.967Z,9029,0,0
jenkins-49623,2021-11-03T01:14:48.967Z,7902,0,0
warren-49731,2021-11-03T01:14:48.967Z,492,0,0
dillender-49641,2021-11-03T01:23:55.377Z,9927,0,0
jenkins-49623,2021-11-03T01:23:55.377Z,9028,0,0
warren-49731,2021-11-03T01:23:55.377Z,564,0,0
dillender-49641,2021-11-03T01:44:09.337Z,10744,0,0
jenkins-49623,2021-11-03T01:44:09.337Z,9376,0,0
warren-49731,2021-11-03T01:44:09.337Z,603,0,0
dillender-49641,2021-11-03T02:23:37.223Z,10875,0,0
jenkins-49623,2021-11-03T02:23:37.223Z,9822,0,0
warren-49731,2021-11-03T02:23:37.223Z,618,0,0
dillender-49641,2021-11-03T02:34:45.327Z,11098,0,0
jenkins-49623,2021-11-03T02:34:45.327Z,10729,0,0
warren-49731,2021-11-03T02:34:45.327Z,646,0,0
dillender-49641,2021-11-03T02:35:46.077Z,11258,160,0
jenkins-49623,2021-11-03T02:35:46.077Z,10995,266,0
warren-49731,2021-11-03T02:35:46.077Z,657,11,0
dillender-49641,2021-11-03T02:43:50.083Z,11281,183,0
jenkins-49623,2021-11-03T02:43:50.083Z,11085,356,0
warren-49731,2021-11-03T02:43:50.083Z,659,13,0
dillender-49641,2021-11-03T04:14:45.743Z,14464,3366,0
jenkins-49623,2021-11-03T04:14:45.743Z,16231,5502,0
warren-49731,2021-11-03T04:14:45.743Z,659,13,0
dillender-49641,2021-11-03T04:24:52.050Z,15043,3945,0
jenkins-49623,2021-11-03T04:24:52.050Z,18178,7449,0
warren-49731,2021-11-03T04:24:52.050Z,876,230,0
dillender-49641,2021-11-03T05:23:24.047Z,15043,3945,0
jenkins-49623,2021-11-03T05:23:24.047Z,18178,7449,0
warren-49731,2021-11-03T05:23:24.047Z,876,230,0
