CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,13,51775
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,13,51775
herringm,2021-11-02T18:43:09.683Z,0,0,0,13,51775
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,13,51775
herringm,2021-11-02T23:00:02.290Z,0,0,0,13,51775
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,13,51775
herringm,2021-11-03T00:34:12.177Z,270,0,2,13,51775
miyaresj,2021-11-03T00:34:12.177Z,639,0,2,13,51775
herringm,2021-11-03T00:43:20.307Z,489,0,4,13,51775
miyaresj,2021-11-03T00:43:20.307Z,1296,0,4,13,51775
herringm,2021-11-03T00:54:28.790Z,885,0,6,13,51775
miyaresj,2021-11-03T00:54:28.790Z,2083,0,6,13,51775
herringm,2021-11-03T01:23:55.377Z,1095,0,8,13,51775
miyaresj,2021-11-03T01:23:55.377Z,2654,0,8,13,51775
herringm,2021-11-03T01:44:09.337Z,2892,1404,11,13,51775
miyaresj,2021-11-03T01:44:09.337Z,5874,2101,11,13,51775
herringm,2021-11-03T01:54:17.073Z,3373,1885,12,13,51775
miyaresj,2021-11-03T01:54:17.073Z,6095,2322,12,13,51775
