CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,8,51079
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,8,51079
youngking,2021-11-01T12:58:11.037Z,0,0,0,8,51079
blandingp,2021-11-02T18:43:09.683Z,0,0,0,8,51079
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,8,51079
youngking,2021-11-02T18:43:09.683Z,0,0,0,8,51079
blandingp,2021-11-02T23:00:02.290Z,0,0,0,8,51079
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,8,51079
youngking,2021-11-02T23:00:02.290Z,0,0,0,8,51079
blandingp,2021-11-02T23:46:31.907Z,6,0,1,8,51079
mcauliffet,2021-11-02T23:46:31.907Z,414,0,1,8,51079
youngking,2021-11-02T23:46:31.907Z,999,0,1,8,51079
blandingp,2021-11-02T23:53:37.083Z,32,0,4,8,51079
mcauliffet,2021-11-02T23:53:37.083Z,1098,0,4,8,51079
youngking,2021-11-02T23:53:37.083Z,3105,0,4,8,51079
blandingp,2021-11-03T00:04:47.213Z,46,14,5,8,51079
mcauliffet,2021-11-03T00:04:47.213Z,1537,439,5,8,51079
youngking,2021-11-03T00:04:47.213Z,3259,154,5,8,51079
blandingp,2021-11-03T00:13:54.950Z,58,14,6,8,51079
mcauliffet,2021-11-03T00:13:54.950Z,1758,439,6,8,51079
youngking,2021-11-03T00:13:54.950Z,4125,154,6,8,51079
blandingp,2021-11-03T00:25:05.690Z,67,23,7,8,51079
mcauliffet,2021-11-03T00:25:05.690Z,2785,1466,7,8,51079
youngking,2021-11-03T00:25:05.690Z,5951,1980,7,8,51079
blandingp,2021-11-03T04:38:00.557Z,67,23,7,8,51079
mcauliffet,2021-11-03T04:38:00.557Z,2785,1466,7,8,51079
youngking,2021-11-03T04:38:00.557Z,5951,1980,7,8,51079
