CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,12,51135
searsw,2021-11-01T12:58:11.037Z,0,0,0,12,51135
ayalah,2021-11-02T18:43:09.683Z,0,0,0,12,51135
searsw,2021-11-02T18:43:09.683Z,0,0,0,12,51135
ayalah,2021-11-02T23:00:02.290Z,0,0,0,12,51135
searsw,2021-11-02T23:00:02.290Z,0,0,0,12,51135
ayalah,2021-11-02T23:32:21.170Z,818,0,1,12,51135
searsw,2021-11-02T23:32:21.170Z,1099,0,1,12,51135
ayalah,2021-11-03T00:31:09.870Z,1804,0,9,12,51135
searsw,2021-11-03T00:31:09.870Z,3570,0,9,12,51135
ayalah,2021-11-03T02:10:27.627Z,1890,0,10,12,51135
searsw,2021-11-03T02:10:27.627Z,3489,0,10,12,51135
