CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
bell-49413,2021-11-01T12:58:11.037Z,0,0,0
ratcliffe-49701,2021-11-01T12:58:11.037Z,0,0,0
bell-49413,2021-11-02T18:43:09.683Z,0,0,0
ratcliffe-49701,2021-11-02T18:43:09.683Z,0,0,0
bell-49413,2021-11-02T23:00:02.290Z,0,0,0
ratcliffe-49701,2021-11-02T23:00:02.290Z,0,0,0
bell-49413,2021-11-02T23:46:31.907Z,1105,0,0
ratcliffe-49701,2021-11-02T23:46:31.907Z,374,0,0
bell-49413,2021-11-02T23:48:33.337Z,3868,0,0
ratcliffe-49701,2021-11-02T23:48:33.337Z,806,0,0
bell-49413,2021-11-02T23:53:37.083Z,6060,0,0
ratcliffe-49701,2021-11-02T23:53:37.083Z,1415,0,0
bell-49413,2021-11-02T23:54:37.840Z,6898,0,0
ratcliffe-49701,2021-11-02T23:54:37.840Z,1578,0,0
bell-49413,2021-11-03T00:04:47.213Z,9258,194,0
ratcliffe-49701,2021-11-03T00:04:47.213Z,3070,408,0
bell-49413,2021-11-03T00:13:54.950Z,14614,194,0
ratcliffe-49701,2021-11-03T00:13:54.950Z,5059,408,0
bell-49413,2021-11-03T00:25:05.690Z,17438,2139,0
ratcliffe-49701,2021-11-03T00:25:05.690Z,6667,1315,0
bell-49413,2021-11-03T00:43:20.307Z,17822,2523,0
ratcliffe-49701,2021-11-03T00:43:20.307Z,7929,2577,0
bell-49413,2021-11-03T00:54:28.790Z,20322,4156,0
ratcliffe-49701,2021-11-03T00:54:28.790Z,10709,4706,0
bell-49413,2021-11-03T01:03:39.063Z,22974,6326,0
ratcliffe-49701,2021-11-03T01:03:39.063Z,12627,6306,0
bell-49413,2021-11-03T01:16:50.833Z,24655,6326,0
ratcliffe-49701,2021-11-03T01:16:50.833Z,13872,6306,0
bell-49413,2021-11-03T01:21:53.930Z,24655,6326,0
ratcliffe-49701,2021-11-03T01:21:53.930Z,13872,6306,0
bell-49413,2021-11-03T01:44:09.337Z,24903,6574,0
ratcliffe-49701,2021-11-03T01:44:09.337Z,14496,6930,0
bell-49413,2021-11-03T05:23:23.617Z,25041,6712,0
ratcliffe-49701,2021-11-03T05:23:23.617Z,14634,7068,0
bell-49413,2021-11-03T06:15:47.987Z,25755,6712,0
ratcliffe-49701,2021-11-03T06:15:47.987Z,14840,7068,0
bell-49413,2021-11-03T06:24:52.200Z,25755,7426,0
ratcliffe-49701,2021-11-03T06:24:52.200Z,14840,7274,0
