CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
evans-49735,2021-11-01T12:58:11.037Z,0,0,0
lewis-49737,2021-11-01T12:58:11.037Z,0,0,0
scott-49736,2021-11-01T12:58:11.037Z,0,0,0
evans-49735,2021-11-02T18:43:09.683Z,0,0,0
lewis-49737,2021-11-02T18:43:09.683Z,0,0,0
scott-49736,2021-11-02T18:43:09.683Z,0,0,0
evans-49735,2021-11-02T23:00:02.290Z,0,0,0
lewis-49737,2021-11-02T23:00:02.290Z,0,0,0
scott-49736,2021-11-02T23:00:02.290Z,0,0,0
evans-49735,2021-11-02T23:33:21.983Z,585,0,0
lewis-49737,2021-11-02T23:33:21.983Z,30,0,0
scott-49736,2021-11-02T23:33:21.983Z,1580,0,0
evans-49735,2021-11-02T23:35:23.430Z,908,0,0
lewis-49737,2021-11-02T23:35:23.430Z,50,0,0
scott-49736,2021-11-02T23:35:23.430Z,2457,0,0
evans-49735,2021-11-02T23:44:29.777Z,3640,0,0
lewis-49737,2021-11-02T23:44:29.777Z,238,0,0
scott-49736,2021-11-02T23:44:29.777Z,8193,0,0
evans-49735,2021-11-02T23:46:31.907Z,3894,0,0
lewis-49737,2021-11-02T23:46:31.907Z,246,0,0
scott-49736,2021-11-02T23:46:31.907Z,8347,0,0
evans-49735,2021-11-02T23:47:32.597Z,4301,0,0
lewis-49737,2021-11-02T23:47:32.597Z,272,0,0
scott-49736,2021-11-02T23:47:32.597Z,9155,0,0
evans-49735,2021-11-02T23:53:37.083Z,4881,0,0
lewis-49737,2021-11-02T23:53:37.083Z,302,0,0
scott-49736,2021-11-02T23:53:37.083Z,9716,0,0
evans-49735,2021-11-03T00:04:47.213Z,6299,0,0
lewis-49737,2021-11-03T00:04:47.213Z,367,0,0
scott-49736,2021-11-03T00:04:47.213Z,11239,0,0
evans-49735,2021-11-03T00:06:49.030Z,7382,0,0
lewis-49737,2021-11-03T00:06:49.030Z,421,0,0
scott-49736,2021-11-03T00:06:49.030Z,13291,0,0
evans-49735,2021-11-03T00:13:54.950Z,8133,0,0
lewis-49737,2021-11-03T00:13:54.950Z,451,0,0
scott-49736,2021-11-03T00:13:54.950Z,14013,0,0
evans-49735,2021-11-03T00:17:59.097Z,8238,0,0
lewis-49737,2021-11-03T00:17:59.097Z,451,0,0
scott-49736,2021-11-03T00:17:59.097Z,14013,0,0
evans-49735,2021-11-03T00:35:12.890Z,8743,0,0
lewis-49737,2021-11-03T00:35:12.890Z,483,0,0
scott-49736,2021-11-03T00:35:12.890Z,14710,0,0
evans-49735,2021-11-03T01:14:48.967Z,9578,835,0
lewis-49737,2021-11-03T01:14:48.967Z,508,25,0
scott-49736,2021-11-03T01:14:48.967Z,15375,665,0
evans-49735,2021-11-03T01:15:50.133Z,9824,835,0
lewis-49737,2021-11-03T01:15:50.133Z,522,25,0
scott-49736,2021-11-03T01:15:50.133Z,15695,665,0
evans-49735,2021-11-03T01:44:09.337Z,10315,1326,0
lewis-49737,2021-11-03T01:44:09.337Z,535,38,0
scott-49736,2021-11-03T01:44:09.337Z,15835,805,0
evans-49735,2021-11-03T01:45:10.043Z,12988,3672,0
lewis-49737,2021-11-03T01:45:10.043Z,628,98,0
scott-49736,2021-11-03T01:45:10.043Z,19324,3377,0
evans-49735,2021-11-03T02:04:23.423Z,14835,5519,0
lewis-49737,2021-11-03T02:04:23.423Z,680,150,0
scott-49736,2021-11-03T02:04:23.423Z,21461,5514,0
evans-49735,2021-11-03T02:43:50.083Z,15634,6318,0
lewis-49737,2021-11-03T02:43:50.083Z,701,171,0
scott-49736,2021-11-03T02:43:50.083Z,21856,5909,0
evans-49735,2021-11-03T03:15:12.450Z,15859,6648,0
lewis-49737,2021-11-03T03:15:12.450Z,714,184,0
scott-49736,2021-11-03T03:15:12.450Z,22608,6661,0
evans-49735,2021-11-03T03:24:17.033Z,15996,6785,0
lewis-49737,2021-11-03T03:24:17.033Z,720,190,0
scott-49736,2021-11-03T03:24:17.033Z,22663,6716,0
evans-49735,2021-11-03T03:50:32.667Z,16101,6318,0
lewis-49737,2021-11-03T03:50:32.667Z,720,171,0
scott-49736,2021-11-03T03:50:32.667Z,22663,5909,0
evans-49735,2021-11-03T05:27:26.543Z,16101,6318,0
lewis-49737,2021-11-03T05:27:26.543Z,720,171,0
scott-49736,2021-11-03T05:27:26.543Z,22663,5909,0
