CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,32,51143
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,32,51143
herringm,2021-11-02T18:43:09.683Z,0,0,0,32,51143
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,32,51143
herringm,2021-11-02T23:00:02.290Z,0,0,0,32,51143
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,32,51143
herringm,2021-11-02T23:26:16.893Z,242,0,2,32,51143
miyaresj,2021-11-02T23:26:16.893Z,492,0,2,32,51143
herringm,2021-11-02T23:44:29.777Z,505,0,3,32,51143
miyaresj,2021-11-02T23:44:29.777Z,911,0,3,32,51143
herringm,2021-11-02T23:53:37.083Z,1098,0,9,32,51143
miyaresj,2021-11-02T23:53:37.083Z,4181,0,9,32,51143
herringm,2021-11-03T00:04:47.213Z,2176,0,15,32,51143
miyaresj,2021-11-03T00:04:47.213Z,8452,0,15,32,51143
herringm,2021-11-03T00:13:54.950Z,4560,1873,21,32,51143
miyaresj,2021-11-03T00:13:54.950Z,13964,3288,21,32,51143
herringm,2021-11-03T00:25:05.690Z,5451,1873,25,32,51143
miyaresj,2021-11-03T00:25:05.690Z,15525,3288,25,32,51143
herringm,2021-11-03T00:34:12.177Z,6465,1873,30,32,51143
miyaresj,2021-11-03T00:34:12.177Z,18962,3288,30,32,51143
herringm,2021-11-03T01:14:48.967Z,6540,1873,31,32,51143
miyaresj,2021-11-03T01:14:48.967Z,19352,3288,31,32,51143
