CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,9,51600
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,9,51600
youngking,2021-11-01T12:58:11.037Z,0,0,0,9,51600
blandingp,2021-11-02T18:43:09.683Z,0,0,0,9,51600
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,9,51600
youngking,2021-11-02T18:43:09.683Z,0,0,0,9,51600
blandingp,2021-11-02T23:00:02.290Z,0,0,0,9,51600
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,9,51600
youngking,2021-11-02T23:00:02.290Z,0,0,0,9,51600
blandingp,2021-11-02T23:24:15.483Z,11,11,1,9,51600
mcauliffet,2021-11-02T23:24:15.483Z,2116,2116,1,9,51600
youngking,2021-11-02T23:24:15.483Z,1056,1056,1,9,51600
blandingp,2021-11-02T23:33:21.983Z,31,26,3,9,51600
mcauliffet,2021-11-02T23:33:21.983Z,3725,3237,3,9,51600
youngking,2021-11-02T23:33:21.983Z,1687,1265,3,9,51600
blandingp,2021-11-02T23:44:29.777Z,34,26,4,9,51600
mcauliffet,2021-11-02T23:44:29.777Z,4255,3251,4,9,51600
youngking,2021-11-02T23:44:29.777Z,2013,1268,4,9,51600
blandingp,2021-11-02T23:53:37.083Z,43,26,6,9,51600
mcauliffet,2021-11-02T23:53:37.083Z,5230,3251,6,9,51600
youngking,2021-11-02T23:53:37.083Z,2737,1268,6,9,51600
blandingp,2021-11-03T00:04:47.213Z,56,26,8,9,51600
mcauliffet,2021-11-03T00:04:47.213Z,6415,3251,8,9,51600
youngking,2021-11-03T00:04:47.213Z,3588,1268,8,9,51600
blandingp,2021-11-03T04:38:00.557Z,56,26,8,9,51600
mcauliffet,2021-11-03T04:38:00.557Z,6415,3251,8,9,51600
youngking,2021-11-03T04:38:00.557Z,3588,1268,8,9,51600
