CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,12,51135
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,12,51135
youngking,2021-11-01T12:58:11.037Z,0,0,0,12,51135
blandingp,2021-11-02T18:43:09.683Z,0,0,0,12,51135
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,12,51135
youngking,2021-11-02T18:43:09.683Z,0,0,0,12,51135
blandingp,2021-11-02T23:00:02.290Z,0,0,0,12,51135
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,12,51135
youngking,2021-11-02T23:00:02.290Z,0,0,0,12,51135
blandingp,2021-11-02T23:31:20.483Z,10,0,1,12,51135
mcauliffet,2021-11-02T23:31:20.483Z,828,0,1,12,51135
youngking,2021-11-02T23:31:20.483Z,1097,0,1,12,51135
blandingp,2021-11-03T00:31:09.870Z,27,0,9,12,51135
mcauliffet,2021-11-03T00:31:09.870Z,1800,0,9,12,51135
youngking,2021-11-03T00:31:09.870Z,3574,0,9,12,51135
blandingp,2021-11-03T01:07:43.173Z,28,0,11,12,51135
mcauliffet,2021-11-03T01:07:43.173Z,1983,0,11,12,51135
youngking,2021-11-03T01:07:43.173Z,3664,0,11,12,51135
blandingp,2021-11-03T02:09:26.943Z,24,0,11,12,51135
mcauliffet,2021-11-03T02:09:26.943Z,1886,0,11,12,51135
youngking,2021-11-03T02:09:26.943Z,3496,0,11,12,51135
blandingp,2021-11-03T04:38:00.557Z,24,0,11,12,51135
mcauliffet,2021-11-03T04:38:00.557Z,1886,0,11,12,51135
youngking,2021-11-03T04:38:00.557Z,3496,0,11,12,51135
