CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
butterworth-49773,2021-11-01T12:58:11.037Z,0,0,0
orrock-49294,2021-11-01T12:58:11.037Z,0,0,0
butterworth-49773,2021-11-02T18:43:09.683Z,0,0,0
orrock-49294,2021-11-02T18:43:09.683Z,0,0,0
butterworth-49773,2021-11-02T23:00:02.290Z,0,0,0
orrock-49294,2021-11-02T23:00:02.290Z,0,0,0
butterworth-49773,2021-11-02T23:33:21.983Z,1113,0,0
orrock-49294,2021-11-02T23:33:21.983Z,2259,0,0
butterworth-49773,2021-11-03T00:04:47.213Z,1291,0,0
orrock-49294,2021-11-03T00:04:47.213Z,2892,0,0
butterworth-49773,2021-11-03T00:06:49.030Z,1622,0,0
orrock-49294,2021-11-03T00:06:49.030Z,3937,0,0
butterworth-49773,2021-11-03T00:09:51.490Z,4716,0,0
orrock-49294,2021-11-03T00:09:51.490Z,10124,0,0
butterworth-49773,2021-11-03T00:34:12.177Z,4756,40,0
orrock-49294,2021-11-03T00:34:12.177Z,10202,78,0
butterworth-49773,2021-11-03T00:36:14.013Z,7598,40,0
orrock-49294,2021-11-03T00:36:14.013Z,14302,78,0
butterworth-49773,2021-11-03T00:54:28.790Z,7622,64,0
orrock-49294,2021-11-03T00:54:28.790Z,14323,99,0
butterworth-49773,2021-11-03T01:26:57.477Z,7662,64,0
orrock-49294,2021-11-03T01:26:57.477Z,14322,99,0
butterworth-49773,2021-11-03T01:44:09.337Z,13578,5965,0
orrock-49294,2021-11-03T01:44:09.337Z,21149,6867,0
butterworth-49773,2021-11-03T04:23:51.307Z,13578,5965,0
orrock-49294,2021-11-03T04:23:51.307Z,21149,6867,0
