CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,57,51013
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,57,51013
youngking,2021-11-01T12:58:11.037Z,0,0,0,57,51013
blandingp,2021-11-02T18:43:09.683Z,0,0,0,57,51013
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,57,51013
youngking,2021-11-02T18:43:09.683Z,0,0,0,57,51013
blandingp,2021-11-02T23:00:02.290Z,0,0,0,57,51013
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,57,51013
youngking,2021-11-02T23:00:02.290Z,0,0,0,57,51013
blandingp,2021-11-02T23:25:16.190Z,105,105,1,57,51013
mcauliffet,2021-11-02T23:25:16.190Z,22713,22713,1,57,51013
youngking,2021-11-02T23:25:16.190Z,4901,4901,1,57,51013
blandingp,2021-11-02T23:44:29.777Z,120,105,5,57,51013
mcauliffet,2021-11-02T23:44:29.777Z,24777,22713,5,57,51013
youngking,2021-11-02T23:44:29.777Z,5630,4901,5,57,51013
blandingp,2021-11-02T23:53:37.083Z,132,105,7,57,51013
mcauliffet,2021-11-02T23:53:37.083Z,26313,22713,7,57,51013
youngking,2021-11-02T23:53:37.083Z,6235,4901,7,57,51013
blandingp,2021-11-03T00:04:47.213Z,163,105,11,57,51013
mcauliffet,2021-11-03T00:04:47.213Z,28977,22713,11,57,51013
youngking,2021-11-03T00:04:47.213Z,7246,4901,11,57,51013
blandingp,2021-11-03T00:13:54.950Z,289,225,14,57,51013
mcauliffet,2021-11-03T00:13:54.950Z,41684,34132,14,57,51013
youngking,2021-11-03T00:13:54.950Z,9409,6538,14,57,51013
blandingp,2021-11-03T00:25:05.690Z,342,225,26,57,51013
mcauliffet,2021-11-03T00:25:05.690Z,49184,34132,26,57,51013
youngking,2021-11-03T00:25:05.690Z,12433,6538,26,57,51013
blandingp,2021-11-03T00:34:12.177Z,389,225,32,57,51013
mcauliffet,2021-11-03T00:34:12.177Z,53618,34132,32,57,51013
youngking,2021-11-03T00:34:12.177Z,14545,6538,32,57,51013
blandingp,2021-11-03T00:43:20.307Z,426,225,38,57,51013
mcauliffet,2021-11-03T00:43:20.307Z,58152,34132,38,57,51013
youngking,2021-11-03T00:43:20.307Z,16209,6538,38,57,51013
blandingp,2021-11-03T00:54:28.790Z,453,225,42,57,51013
mcauliffet,2021-11-03T00:54:28.790Z,61293,34132,42,57,51013
youngking,2021-11-03T00:54:28.790Z,17384,6538,42,57,51013
blandingp,2021-11-03T01:03:39.063Z,462,225,43,57,51013
mcauliffet,2021-11-03T01:03:39.063Z,62145,34132,43,57,51013
youngking,2021-11-03T01:03:39.063Z,17758,6538,43,57,51013
blandingp,2021-11-03T01:14:48.967Z,467,225,45,57,51013
mcauliffet,2021-11-03T01:14:48.967Z,63583,34132,45,57,51013
youngking,2021-11-03T01:14:48.967Z,18258,6538,45,57,51013
blandingp,2021-11-03T01:23:55.377Z,471,225,47,57,51013
mcauliffet,2021-11-03T01:23:55.377Z,65025,34132,47,57,51013
youngking,2021-11-03T01:23:55.377Z,18992,6538,47,57,51013
blandingp,2021-11-03T01:44:09.337Z,494,225,51,57,51013
mcauliffet,2021-11-03T01:44:09.337Z,67745,34132,51,57,51013
youngking,2021-11-03T01:44:09.337Z,20105,6538,51,57,51013
blandingp,2021-11-03T01:54:17.073Z,500,225,52,57,51013
mcauliffet,2021-11-03T01:54:17.073Z,68555,34132,52,57,51013
youngking,2021-11-03T01:54:17.073Z,20397,6538,52,57,51013
blandingp,2021-11-03T02:04:23.423Z,518,228,54,57,51013
mcauliffet,2021-11-03T02:04:23.423Z,70859,34613,54,57,51013
youngking,2021-11-03T02:04:23.423Z,21112,6589,54,57,51013
blandingp,2021-11-03T02:14:30.530Z,520,228,55,57,51013
mcauliffet,2021-11-03T02:14:30.530Z,71210,34613,55,57,51013
youngking,2021-11-03T02:14:30.530Z,21244,6589,55,57,51013
blandingp,2021-11-03T02:54:56.717Z,537,228,56,57,51013
mcauliffet,2021-11-03T02:54:56.717Z,71841,34613,56,57,51013
youngking,2021-11-03T02:54:56.717Z,21433,6589,56,57,51013
blandingp,2021-11-03T04:38:00.557Z,537,228,56,57,51013
mcauliffet,2021-11-03T04:38:00.557Z,71841,34613,56,57,51013
youngking,2021-11-03T04:38:00.557Z,21433,6589,56,57,51013
