CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,8,51099
searsw,2021-11-01T12:58:11.037Z,0,0,0,8,51099
ayalah,2021-11-02T18:43:09.683Z,0,0,0,8,51099
searsw,2021-11-02T18:43:09.683Z,0,0,0,8,51099
ayalah,2021-11-02T23:00:02.290Z,0,0,0,8,51099
searsw,2021-11-02T23:00:02.290Z,0,0,0,8,51099
ayalah,2021-11-02T23:46:31.907Z,1849,1366,3,8,51099
searsw,2021-11-02T23:46:31.907Z,4035,2576,3,8,51099
ayalah,2021-11-02T23:53:37.083Z,2542,1366,5,8,51099
searsw,2021-11-02T23:53:37.083Z,6016,2576,5,8,51099
ayalah,2021-11-03T00:04:47.213Z,2887,1366,6,8,51099
searsw,2021-11-03T00:04:47.213Z,7072,2576,6,8,51099
ayalah,2021-11-03T00:13:54.950Z,3349,1828,7,8,51099
searsw,2021-11-03T00:13:54.950Z,7272,2776,7,8,51099
ayalah,2021-11-03T00:54:28.790Z,3352,1831,7,8,51099
searsw,2021-11-03T00:54:28.790Z,7273,2777,7,8,51099
