CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
cherry-49667,2021-11-01T12:58:11.037Z,0,0,0
sponsler-49484,2021-11-01T12:58:11.037Z,0,0,0
cherry-49667,2021-11-02T18:43:09.683Z,0,0,0
sponsler-49484,2021-11-02T18:43:09.683Z,0,0,0
cherry-49667,2021-11-02T23:00:02.290Z,0,0,0
sponsler-49484,2021-11-02T23:00:02.290Z,0,0,0
cherry-49667,2021-11-02T23:13:07.517Z,117,117,0
sponsler-49484,2021-11-02T23:13:07.517Z,439,439,0
cherry-49667,2021-11-02T23:19:11.913Z,1039,117,0
sponsler-49484,2021-11-02T23:19:11.913Z,1765,439,0
cherry-49667,2021-11-02T23:31:20.483Z,1957,117,0
sponsler-49484,2021-11-02T23:31:20.483Z,3594,439,0
cherry-49667,2021-11-02T23:45:30.590Z,2924,117,0
sponsler-49484,2021-11-02T23:45:30.590Z,3949,439,0
cherry-49667,2021-11-02T23:48:33.337Z,2924,1957,0
sponsler-49484,2021-11-02T23:48:33.337Z,3949,3594,0
cherry-49667,2021-11-02T23:50:34.703Z,3743,1957,0
sponsler-49484,2021-11-02T23:50:34.703Z,4426,3594,0
cherry-49667,2021-11-02T23:53:37.083Z,5019,1957,0
sponsler-49484,2021-11-02T23:53:37.083Z,4840,3594,0
cherry-49667,2021-11-02T23:58:41.420Z,6466,1957,0
sponsler-49484,2021-11-02T23:58:41.420Z,5688,3594,0
cherry-49667,2021-11-03T00:04:47.213Z,8651,4142,0
sponsler-49484,2021-11-03T00:04:47.213Z,6431,4337,0
cherry-49667,2021-11-03T00:09:51.490Z,8897,4142,0
sponsler-49484,2021-11-03T00:09:51.490Z,7040,4337,0
cherry-49667,2021-11-03T00:13:54.950Z,9386,4142,0
sponsler-49484,2021-11-03T00:13:54.950Z,7211,4337,0
cherry-49667,2021-11-03T00:32:10.557Z,9869,2302,0
sponsler-49484,2021-11-03T00:32:10.557Z,7475,1182,0
cherry-49667,2021-11-03T00:57:30.997Z,10350,2302,0
sponsler-49484,2021-11-03T00:57:30.997Z,7779,1182,0
cherry-49667,2021-11-03T01:19:52.527Z,10884,2302,0
sponsler-49484,2021-11-03T01:19:52.527Z,7884,1182,0
cherry-49667,2021-11-03T02:04:23.423Z,10890,2302,0
sponsler-49484,2021-11-03T02:04:23.423Z,7899,1182,0
cherry-49667,2021-11-03T02:08:26.177Z,10890,4142,0
sponsler-49484,2021-11-03T02:08:26.177Z,7899,4337,0
cherry-49667,2021-11-03T02:14:30.530Z,10890,4142,0
sponsler-49484,2021-11-03T02:14:30.530Z,7901,4339,0
cherry-49667,2021-11-03T02:23:37.223Z,10891,4143,0
sponsler-49484,2021-11-03T02:23:37.223Z,7916,4354,0
cherry-49667,2021-11-03T02:32:43.843Z,11205,4143,0
sponsler-49484,2021-11-03T02:32:43.843Z,8156,4354,0
cherry-49667,2021-11-03T04:19:48.063Z,11205,2186,0
sponsler-49484,2021-11-03T04:19:48.063Z,8156,760,0
cherry-49667,2021-11-03T04:54:09.073Z,16958,7939,0
sponsler-49484,2021-11-03T04:54:09.073Z,14195,6799,0
cherry-49667,2021-11-03T06:21:50.900Z,17509,8490,0
sponsler-49484,2021-11-03T06:21:50.900Z,15806,8410,0
