CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,6,51610
searsw,2021-11-01T12:58:11.037Z,0,0,0,6,51610
ayalah,2021-11-02T18:43:09.683Z,0,0,0,6,51610
searsw,2021-11-02T18:43:09.683Z,0,0,0,6,51610
ayalah,2021-11-02T23:00:02.290Z,0,0,0,6,51610
searsw,2021-11-02T23:00:02.290Z,0,0,0,6,51610
ayalah,2021-11-02T23:44:29.777Z,763,0,1,6,51610
searsw,2021-11-02T23:44:29.777Z,323,0,1,6,51610
ayalah,2021-11-03T00:13:54.950Z,2182,0,3,6,51610
searsw,2021-11-03T00:13:54.950Z,921,0,3,6,51610
ayalah,2021-11-03T00:34:12.177Z,4548,2366,4,6,51610
searsw,2021-11-03T00:34:12.177Z,1419,498,4,6,51610
ayalah,2021-11-03T00:43:20.307Z,5376,3194,5,6,51610
searsw,2021-11-03T00:43:20.307Z,1531,610,5,6,51610
