CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,12,51011
searsw,2021-11-01T12:58:11.037Z,0,0,0,12,51011
ayalah,2021-11-02T18:43:09.683Z,0,0,0,12,51011
searsw,2021-11-02T18:43:09.683Z,0,0,0,12,51011
ayalah,2021-11-02T23:00:02.290Z,0,0,0,12,51011
searsw,2021-11-02T23:00:02.290Z,0,0,0,12,51011
ayalah,2021-11-02T23:44:29.777Z,474,0,6,12,51011
searsw,2021-11-02T23:44:29.777Z,2367,0,6,12,51011
ayalah,2021-11-03T00:04:47.213Z,770,0,8,12,51011
searsw,2021-11-03T00:04:47.213Z,3574,0,8,12,51011
ayalah,2021-11-03T00:13:54.950Z,848,0,9,12,51011
searsw,2021-11-03T00:13:54.950Z,4352,0,9,12,51011
ayalah,2021-11-03T00:34:12.177Z,1306,458,10,12,51011
searsw,2021-11-03T00:34:12.177Z,5809,1457,10,12,51011
ayalah,2021-11-03T01:14:48.967Z,1455,607,11,12,51011
searsw,2021-11-03T01:14:48.967Z,5919,1567,11,12,51011
