CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,8,51099
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,8,51099
herringm,2021-11-02T18:43:09.683Z,0,0,0,8,51099
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,8,51099
herringm,2021-11-02T23:00:02.290Z,0,0,0,8,51099
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,8,51099
herringm,2021-11-02T23:46:31.907Z,1913,1401,3,8,51099
miyaresj,2021-11-02T23:46:31.907Z,3971,2541,3,8,51099
herringm,2021-11-02T23:53:37.083Z,2626,1401,5,8,51099
miyaresj,2021-11-02T23:53:37.083Z,5929,2541,5,8,51099
herringm,2021-11-03T00:04:47.213Z,2976,1401,6,8,51099
miyaresj,2021-11-03T00:04:47.213Z,6977,2541,6,8,51099
herringm,2021-11-03T00:13:54.950Z,3445,1870,7,8,51099
miyaresj,2021-11-03T00:13:54.950Z,7170,2734,7,8,51099
herringm,2021-11-03T00:54:28.790Z,3448,1873,7,8,51099
miyaresj,2021-11-03T00:54:28.790Z,7173,2737,7,8,51099
