CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,34,51740
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,34,51740
herringm,2021-11-02T18:43:09.683Z,0,0,0,34,51740
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,34,51740
herringm,2021-11-02T23:00:02.290Z,0,0,0,34,51740
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,34,51740
herringm,2021-11-02T23:25:16.190Z,374,0,1,34,51740
miyaresj,2021-11-02T23:25:16.190Z,139,0,1,34,51740
herringm,2021-11-02T23:33:21.983Z,1391,0,4,34,51740
miyaresj,2021-11-02T23:33:21.983Z,848,0,4,34,51740
herringm,2021-11-02T23:44:29.777Z,2487,0,6,34,51740
miyaresj,2021-11-02T23:44:29.777Z,1332,0,6,34,51740
herringm,2021-11-02T23:53:37.083Z,3797,0,9,34,51740
miyaresj,2021-11-02T23:53:37.083Z,1721,0,9,34,51740
herringm,2021-11-03T00:04:47.213Z,4926,0,12,34,51740
miyaresj,2021-11-03T00:04:47.213Z,2352,0,12,34,51740
herringm,2021-11-03T00:13:54.950Z,5546,0,15,34,51740
miyaresj,2021-11-03T00:13:54.950Z,3537,0,15,34,51740
herringm,2021-11-03T00:25:05.690Z,6802,0,18,34,51740
miyaresj,2021-11-03T00:25:05.690Z,3599,0,18,34,51740
herringm,2021-11-03T00:34:12.177Z,7766,0,20,34,51740
miyaresj,2021-11-03T00:34:12.177Z,4298,0,20,34,51740
herringm,2021-11-03T00:43:20.307Z,9001,0,23,34,51740
miyaresj,2021-11-03T00:43:20.307Z,5137,0,23,34,51740
herringm,2021-11-03T00:54:28.790Z,10160,0,26,34,51740
miyaresj,2021-11-03T00:54:28.790Z,6522,0,26,34,51740
herringm,2021-11-03T01:03:39.063Z,11203,0,28,34,51740
miyaresj,2021-11-03T01:03:39.063Z,7531,0,28,34,51740
herringm,2021-11-03T01:14:48.967Z,12532,0,30,34,51740
miyaresj,2021-11-03T01:14:48.967Z,8037,0,30,34,51740
herringm,2021-11-03T01:44:09.337Z,12940,0,31,34,51740
miyaresj,2021-11-03T01:44:09.337Z,8298,0,31,34,51740
herringm,2021-11-03T01:54:17.073Z,19624,6684,33,34,51740
miyaresj,2021-11-03T01:54:17.073Z,9766,1468,33,34,51740
