CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
hamilton-49774,2021-11-01T12:58:11.037Z,0,0,0
hudson-49631,2021-11-01T12:58:11.037Z,0,0,0
hamilton-49774,2021-11-02T18:43:09.683Z,0,0,0
hudson-49631,2021-11-02T18:43:09.683Z,0,0,0
hamilton-49774,2021-11-02T23:00:02.290Z,0,0,0
hudson-49631,2021-11-02T23:00:02.290Z,0,0,0
hamilton-49774,2021-11-02T23:35:23.430Z,167,167,0
hudson-49631,2021-11-02T23:35:23.430Z,383,383,0
hamilton-49774,2021-11-02T23:52:36.100Z,255,167,0
hudson-49631,2021-11-02T23:52:36.100Z,921,383,0
hamilton-49774,2021-11-02T23:56:39.610Z,379,0,0
hudson-49631,2021-11-02T23:56:39.610Z,1167,0,0
hamilton-49774,2021-11-03T00:13:54.950Z,1384,0,0
hudson-49631,2021-11-03T00:13:54.950Z,3165,0,0
hamilton-49774,2021-11-03T00:19:00.190Z,1728,0,0
hudson-49631,2021-11-03T00:19:00.190Z,4879,0,0
hamilton-49774,2021-11-03T00:35:12.890Z,2343,0,0
hudson-49631,2021-11-03T00:35:12.890Z,7118,0,0
hamilton-49774,2021-11-03T00:43:20.307Z,2884,279,0
hudson-49631,2021-11-03T00:43:20.307Z,9491,1776,0
hamilton-49774,2021-11-03T00:54:28.790Z,4075,1319,0
hudson-49631,2021-11-03T00:54:28.790Z,13516,4878,0
hamilton-49774,2021-11-03T01:03:39.063Z,5202,1319,0
hudson-49631,2021-11-03T01:03:39.063Z,16538,4878,0
hamilton-49774,2021-11-03T01:05:41.327Z,5202,1319,0
hudson-49631,2021-11-03T01:05:41.327Z,16538,4878,0
hamilton-49774,2021-11-03T01:14:48.967Z,5446,1319,0
hudson-49631,2021-11-03T01:14:48.967Z,17223,4878,0
hamilton-49774,2021-11-03T01:15:50.133Z,5736,1319,0
hudson-49631,2021-11-03T01:15:50.133Z,17723,4878,0
hamilton-49774,2021-11-03T01:54:17.073Z,6146,1319,0
hudson-49631,2021-11-03T01:54:17.073Z,19021,4878,0
hamilton-49774,2021-11-03T02:04:23.423Z,6319,1492,0
hudson-49631,2021-11-03T02:04:23.423Z,20895,6752,0
hamilton-49774,2021-11-03T02:14:30.530Z,6801,1974,0
hudson-49631,2021-11-03T02:14:30.530Z,24895,10752,0
