CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,33,51003
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,33,51003
youngking,2021-11-01T12:58:11.037Z,0,0,0,33,51003
blandingp,2021-11-02T18:43:09.683Z,0,0,0,33,51003
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,33,51003
youngking,2021-11-02T18:43:09.683Z,0,0,0,33,51003
blandingp,2021-11-02T23:00:02.290Z,0,0,0,33,51003
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,33,51003
youngking,2021-11-02T23:00:02.290Z,0,0,0,33,51003
blandingp,2021-11-02T23:33:21.983Z,12,12,1,33,51003
mcauliffet,2021-11-02T23:33:21.983Z,369,369,1,33,51003
youngking,2021-11-02T23:33:21.983Z,177,177,1,33,51003
blandingp,2021-11-02T23:56:39.610Z,17,0,2,33,51003
mcauliffet,2021-11-02T23:56:39.610Z,618,0,2,33,51003
youngking,2021-11-02T23:56:39.610Z,299,0,2,33,51003
blandingp,2021-11-03T00:04:47.213Z,22,0,4,33,51003
mcauliffet,2021-11-03T00:04:47.213Z,1238,0,4,33,51003
youngking,2021-11-03T00:04:47.213Z,1191,0,4,33,51003
blandingp,2021-11-03T00:13:54.950Z,59,0,10,33,51003
mcauliffet,2021-11-03T00:13:54.950Z,4432,0,10,33,51003
youngking,2021-11-03T00:13:54.950Z,3950,0,10,33,51003
blandingp,2021-11-03T00:17:59.097Z,65,12,11,33,51003
mcauliffet,2021-11-03T00:17:59.097Z,4922,369,11,33,51003
youngking,2021-11-03T00:17:59.097Z,4696,177,11,33,51003
blandingp,2021-11-03T00:25:05.690Z,70,0,12,33,51003
mcauliffet,2021-11-03T00:25:05.690Z,5498,0,12,33,51003
youngking,2021-11-03T00:25:05.690Z,4901,0,12,33,51003
blandingp,2021-11-03T00:34:12.177Z,81,0,13,33,51003
mcauliffet,2021-11-03T00:34:12.177Z,5890,0,13,33,51003
youngking,2021-11-03T00:34:12.177Z,5296,0,13,33,51003
blandingp,2021-11-03T00:43:20.307Z,146,56,15,33,51003
mcauliffet,2021-11-03T00:43:20.307Z,11361,4880,15,33,51003
youngking,2021-11-03T00:43:20.307Z,6423,857,15,33,51003
blandingp,2021-11-03T00:54:28.790Z,207,105,17,33,51003
mcauliffet,2021-11-03T00:54:28.790Z,21444,14199,17,33,51003
youngking,2021-11-03T00:54:28.790Z,11329,5011,17,33,51003
blandingp,2021-11-03T01:03:39.063Z,265,105,23,33,51003
mcauliffet,2021-11-03T01:03:39.063Z,24776,14199,23,33,51003
youngking,2021-11-03T01:03:39.063Z,13530,5011,23,33,51003
blandingp,2021-11-03T01:14:48.967Z,293,105,27,33,51003
mcauliffet,2021-11-03T01:14:48.967Z,27690,14199,27,33,51003
youngking,2021-11-03T01:14:48.967Z,15915,5011,27,33,51003
blandingp,2021-11-03T01:25:56.777Z,302,105,28,33,51003
mcauliffet,2021-11-03T01:25:56.777Z,28364,14199,28,33,51003
youngking,2021-11-03T01:25:56.777Z,16573,5011,28,33,51003
blandingp,2021-11-03T01:44:09.337Z,322,105,30,33,51003
mcauliffet,2021-11-03T01:44:09.337Z,29594,14199,30,33,51003
youngking,2021-11-03T01:44:09.337Z,17532,5011,30,33,51003
blandingp,2021-11-03T02:14:30.530Z,328,105,31,33,51003
mcauliffet,2021-11-03T02:14:30.530Z,30673,14199,31,33,51003
youngking,2021-11-03T02:14:30.530Z,18262,5011,31,33,51003
blandingp,2021-11-03T02:34:45.327Z,340,105,32,33,51003
mcauliffet,2021-11-03T02:34:45.327Z,31462,14199,32,33,51003
youngking,2021-11-03T02:34:45.327Z,19020,5011,32,33,51003
blandingp,2021-11-03T04:38:00.557Z,340,105,32,33,51003
mcauliffet,2021-11-03T04:38:00.557Z,31462,14199,32,33,51003
youngking,2021-11-03T04:38:00.557Z,19020,5011,32,33,51003
