CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
bourne-49424,2021-11-01T12:58:11.037Z,0,0,0
hunter-49781,2021-11-01T12:58:11.037Z,0,0,0
bourne-49424,2021-11-02T18:43:09.683Z,0,0,0
hunter-49781,2021-11-02T18:43:09.683Z,0,0,0
bourne-49424,2021-11-02T23:00:02.290Z,0,0,0
hunter-49781,2021-11-02T23:00:02.290Z,0,0,0
bourne-49424,2021-11-03T00:55:29.530Z,1270,0,0
hunter-49781,2021-11-03T00:55:29.530Z,363,0,0
bourne-49424,2021-11-03T01:03:39.063Z,3121,0,0
hunter-49781,2021-11-03T01:03:39.063Z,692,0,0
bourne-49424,2021-11-03T01:14:48.967Z,4877,0,0
hunter-49781,2021-11-03T01:14:48.967Z,1008,0,0
bourne-49424,2021-11-03T01:23:55.377Z,6350,0,0
hunter-49781,2021-11-03T01:23:55.377Z,1405,0,0
bourne-49424,2021-11-03T01:44:09.337Z,11353,0,0
hunter-49781,2021-11-03T01:44:09.337Z,2288,0,0
bourne-49424,2021-11-03T01:52:14.860Z,11353,0,0
hunter-49781,2021-11-03T01:52:14.860Z,2288,0,0
bourne-49424,2021-11-03T01:54:17.073Z,16000,0,0
hunter-49781,2021-11-03T01:54:17.073Z,3060,0,0
bourne-49424,2021-11-03T02:04:23.423Z,16000,0,0
hunter-49781,2021-11-03T02:04:23.423Z,3060,0,0
bourne-49424,2021-11-03T02:14:30.530Z,17996,1996,0
hunter-49781,2021-11-03T02:14:30.530Z,3240,180,0
bourne-49424,2021-11-03T02:23:37.223Z,25255,8808,0
hunter-49781,2021-11-03T02:23:37.223Z,4205,1097,0
