CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,16,51025
searsw,2021-11-01T12:58:11.037Z,0,0,0,16,51025
ayalah,2021-11-02T18:43:09.683Z,0,0,0,16,51025
searsw,2021-11-02T18:43:09.683Z,0,0,0,16,51025
ayalah,2021-11-02T23:00:02.290Z,0,0,0,16,51025
searsw,2021-11-02T23:00:02.290Z,0,0,0,16,51025
ayalah,2021-11-02T23:14:08.723Z,82,0,1,16,51025
searsw,2021-11-02T23:14:08.723Z,118,0,1,16,51025
ayalah,2021-11-02T23:24:15.483Z,693,0,5,16,51025
searsw,2021-11-02T23:24:15.483Z,724,0,5,16,51025
ayalah,2021-11-02T23:33:21.983Z,2423,996,12,16,51025
searsw,2021-11-02T23:33:21.983Z,2346,674,12,16,51025
ayalah,2021-11-02T23:44:29.777Z,3089,1305,15,16,51025
searsw,2021-11-02T23:44:29.777Z,2863,770,15,16,51025
