CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
mcquinn-49340,2021-11-01T12:58:11.037Z,0,0,0
vaught-49780,2021-11-01T12:58:11.037Z,0,0,0
mcquinn-49340,2021-11-02T18:43:09.683Z,0,0,0
vaught-49780,2021-11-02T18:43:09.683Z,0,0,0
mcquinn-49340,2021-11-02T23:00:02.290Z,0,0,0
vaught-49780,2021-11-02T23:00:02.290Z,0,0,0
mcquinn-49340,2021-11-02T23:19:11.913Z,1195,0,0
vaught-49780,2021-11-02T23:19:11.913Z,701,0,0
mcquinn-49340,2021-11-02T23:27:17.730Z,1605,0,0
vaught-49780,2021-11-02T23:27:17.730Z,1381,0,0
mcquinn-49340,2021-11-02T23:31:20.483Z,2690,0,0
vaught-49780,2021-11-02T23:31:20.483Z,2042,0,0
mcquinn-49340,2021-11-02T23:35:23.430Z,3946,0,0
vaught-49780,2021-11-02T23:35:23.430Z,2372,0,0
mcquinn-49340,2021-11-02T23:40:26.937Z,4593,0,0
vaught-49780,2021-11-02T23:40:26.937Z,2645,0,0
mcquinn-49340,2021-11-02T23:45:30.590Z,6546,0,0
vaught-49780,2021-11-02T23:45:30.590Z,3044,0,0
mcquinn-49340,2021-11-02T23:48:33.337Z,6546,2927,0
vaught-49780,2021-11-02T23:48:33.337Z,3044,1635,0
mcquinn-49340,2021-11-02T23:51:35.403Z,6546,2927,0
vaught-49780,2021-11-02T23:51:35.403Z,3044,1635,0
mcquinn-49340,2021-11-02T23:54:37.840Z,7571,2927,0
vaught-49780,2021-11-02T23:54:37.840Z,3363,1635,0
mcquinn-49340,2021-11-03T00:04:47.213Z,7861,2927,0
vaught-49780,2021-11-03T00:04:47.213Z,3601,1635,0
mcquinn-49340,2021-11-03T00:05:48.360Z,9045,2927,0
vaught-49780,2021-11-03T00:05:48.360Z,4061,1635,0
mcquinn-49340,2021-11-03T00:13:54.950Z,10331,2927,0
vaught-49780,2021-11-03T00:13:54.950Z,5305,1635,0
mcquinn-49340,2021-11-03T00:23:04.19Z,10331,2927,0
vaught-49780,2021-11-03T00:23:04.19Z,5305,1635,0
mcquinn-49340,2021-11-03T00:25:05.690Z,11044,3640,0
vaught-49780,2021-11-03T00:25:05.690Z,5697,2027,0
mcquinn-49340,2021-11-03T01:44:09.337Z,17270,8659,0
vaught-49780,2021-11-03T01:44:09.337Z,7052,3208,0
mcquinn-49340,2021-11-03T01:54:17.073Z,17578,8659,0
vaught-49780,2021-11-03T01:54:17.073Z,7106,3208,0
mcquinn-49340,2021-11-03T02:08:26.177Z,17578,3640,0
vaught-49780,2021-11-03T02:08:26.177Z,7106,2027,0
mcquinn-49340,2021-11-03T02:14:30.530Z,17746,3808,0
vaught-49780,2021-11-03T02:14:30.530Z,7123,2044,0
mcquinn-49340,2021-11-03T02:23:37.223Z,18343,4405,0
vaught-49780,2021-11-03T02:23:37.223Z,7173,2094,0
mcquinn-49340,2021-11-03T02:33:44.520Z,18343,4405,0
vaught-49780,2021-11-03T02:33:44.520Z,7173,2094,0
mcquinn-49340,2021-11-03T02:34:45.327Z,18718,4405,0
vaught-49780,2021-11-03T02:34:45.327Z,7200,2094,0
mcquinn-49340,2021-11-03T04:19:48.063Z,18718,1478,0
vaught-49780,2021-11-03T04:19:48.063Z,7200,459,0
mcquinn-49340,2021-11-03T04:54:09.073Z,20563,3323,0
vaught-49780,2021-11-03T04:54:09.073Z,8194,1453,0
mcquinn-49340,2021-11-03T06:21:50.900Z,21217,3977,0
vaught-49780,2021-11-03T06:21:50.900Z,8335,1594,0
