CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
deitz-49751,2021-11-01T12:58:11.037Z,0,0,0
marshall-49652,2021-11-01T12:58:11.037Z,0,0,0
deitz-49751,2021-11-02T18:43:09.683Z,0,0,0
marshall-49652,2021-11-02T18:43:09.683Z,0,0,0
deitz-49751,2021-11-02T23:00:02.290Z,0,0,0
marshall-49652,2021-11-02T23:00:02.290Z,0,0,0
deitz-49751,2021-11-02T23:26:16.893Z,121,0,0
marshall-49652,2021-11-02T23:26:16.893Z,366,0,0
deitz-49751,2021-11-02T23:39:26.243Z,3141,0,0
marshall-49652,2021-11-02T23:39:26.243Z,4362,0,0
deitz-49751,2021-11-02T23:44:29.777Z,3566,0,0
marshall-49652,2021-11-02T23:44:29.777Z,5296,0,0
deitz-49751,2021-11-02T23:53:37.083Z,3768,0,0
marshall-49652,2021-11-02T23:53:37.083Z,6839,0,0
deitz-49751,2021-11-02T23:59:52.67Z,3768,0,0
marshall-49652,2021-11-02T23:59:52.67Z,6839,0,0
deitz-49751,2021-11-03T00:00:43.330Z,3768,0,0
marshall-49652,2021-11-03T00:00:43.330Z,6839,0,0
deitz-49751,2021-11-03T00:01:44.540Z,6606,0,0
marshall-49652,2021-11-03T00:01:44.540Z,9635,0,0
deitz-49751,2021-11-03T00:04:47.213Z,6877,0,0
marshall-49652,2021-11-03T00:04:47.213Z,10045,0,0
deitz-49751,2021-11-03T00:13:54.950Z,7430,416,0
marshall-49652,2021-11-03T00:13:54.950Z,11826,1101,0
deitz-49751,2021-11-03T00:25:05.690Z,7718,416,0
marshall-49652,2021-11-03T00:25:05.690Z,13017,1101,0
deitz-49751,2021-11-03T00:34:12.177Z,8482,416,0
marshall-49652,2021-11-03T00:34:12.177Z,16715,1101,0
deitz-49751,2021-11-03T00:58:32.117Z,8482,416,0
marshall-49652,2021-11-03T00:58:32.117Z,16715,1101,0
deitz-49751,2021-11-03T00:59:36.230Z,8482,495,0
marshall-49652,2021-11-03T00:59:36.230Z,16715,1301,0
deitz-49751,2021-11-03T04:09:43.890Z,8689,623,0
marshall-49652,2021-11-03T04:09:43.890Z,16843,1229,0
deitz-49751,2021-11-03T04:38:00.557Z,8689,416,0
marshall-49652,2021-11-03T04:38:00.557Z,16843,1101,0
deitz-49751,2021-11-03T04:52:07.937Z,9077,1011,0
marshall-49652,2021-11-03T04:52:07.937Z,17369,1755,0
deitz-49751,2021-11-03T04:55:09.797Z,9077,1174,0
marshall-49652,2021-11-03T04:55:09.797Z,17369,2094,0
deitz-49751,2021-11-03T04:58:11.947Z,9240,1174,0
marshall-49652,2021-11-03T04:58:11.947Z,17708,2094,0
