CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
askew-49626,2021-11-01T12:58:11.037Z,0,0,0
greenhalgh-49646,2021-11-01T12:58:11.037Z,0,0,0
askew-49626,2021-11-02T18:43:09.683Z,0,0,0
greenhalgh-49646,2021-11-02T18:43:09.683Z,0,0,0
askew-49626,2021-11-02T23:00:02.290Z,0,0,0
greenhalgh-49646,2021-11-02T23:00:02.290Z,0,0,0
askew-49626,2021-11-02T23:33:21.983Z,408,0,0
greenhalgh-49646,2021-11-02T23:33:21.983Z,499,0,0
askew-49626,2021-11-02T23:44:29.777Z,805,0,0
greenhalgh-49646,2021-11-02T23:44:29.777Z,1152,0,0
askew-49626,2021-11-02T23:53:37.083Z,3740,0,0
greenhalgh-49646,2021-11-02T23:53:37.083Z,4666,0,0
askew-49626,2021-11-03T00:13:54.950Z,4909,0,0
greenhalgh-49646,2021-11-03T00:13:54.950Z,5577,0,0
askew-49626,2021-11-03T00:34:12.177Z,5623,0,0
greenhalgh-49646,2021-11-03T00:34:12.177Z,6502,0,0
askew-49626,2021-11-03T00:43:20.307Z,6118,0,0
greenhalgh-49646,2021-11-03T00:43:20.307Z,7255,0,0
askew-49626,2021-11-03T00:54:28.790Z,7088,0,0
greenhalgh-49646,2021-11-03T00:54:28.790Z,8354,0,0
askew-49626,2021-11-03T01:03:39.063Z,7458,0,0
greenhalgh-49646,2021-11-03T01:03:39.063Z,8944,0,0
askew-49626,2021-11-03T02:34:45.327Z,8468,0,0
greenhalgh-49646,2021-11-03T02:34:45.327Z,10573,0,0
askew-49626,2021-11-03T02:54:56.717Z,14979,6511,0
greenhalgh-49646,2021-11-03T02:54:56.717Z,15036,4463,0
askew-49626,2021-11-03T03:04:04.330Z,15452,6511,0
greenhalgh-49646,2021-11-03T03:04:04.330Z,15358,4463,0
askew-49626,2021-11-03T03:23:16.317Z,15452,0,0
greenhalgh-49646,2021-11-03T03:23:16.317Z,15358,0,0
