CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
fariss-49414,2021-11-01T12:58:11.037Z,0,0,0
moses-49702,2021-11-01T12:58:11.037Z,0,0,0
scicli-49775,2021-11-01T12:58:11.037Z,0,0,0
fariss-49414,2021-11-02T18:43:09.683Z,0,0,0
moses-49702,2021-11-02T18:43:09.683Z,0,0,0
scicli-49775,2021-11-02T18:43:09.683Z,0,0,0
fariss-49414,2021-11-02T23:00:02.290Z,0,0,0
moses-49702,2021-11-02T23:00:02.290Z,0,0,0
scicli-49775,2021-11-02T23:00:02.290Z,0,0,0
fariss-49414,2021-11-02T23:25:16.190Z,1008,0,0
moses-49702,2021-11-02T23:25:16.190Z,345,0,0
scicli-49775,2021-11-02T23:25:16.190Z,14,0,0
fariss-49414,2021-11-02T23:42:28.300Z,1622,0,0
moses-49702,2021-11-02T23:42:28.300Z,587,0,0
scicli-49775,2021-11-02T23:42:28.300Z,20,0,0
fariss-49414,2021-11-02T23:44:29.777Z,3896,0,0
moses-49702,2021-11-02T23:44:29.777Z,1091,0,0
scicli-49775,2021-11-02T23:44:29.777Z,78,0,0
fariss-49414,2021-11-02T23:55:38.513Z,4106,0,0
moses-49702,2021-11-02T23:55:38.513Z,1217,0,0
scicli-49775,2021-11-02T23:55:38.513Z,84,0,0
fariss-49414,2021-11-03T00:04:47.213Z,5265,0,0
moses-49702,2021-11-03T00:04:47.213Z,1517,0,0
scicli-49775,2021-11-03T00:04:47.213Z,120,0,0
fariss-49414,2021-11-03T00:13:54.950Z,6319,0,0
moses-49702,2021-11-03T00:13:54.950Z,1743,0,0
scicli-49775,2021-11-03T00:13:54.950Z,140,0,0
fariss-49414,2021-11-03T00:21:01.940Z,8108,0,0
moses-49702,2021-11-03T00:21:01.940Z,3109,0,0
scicli-49775,2021-11-03T00:21:01.940Z,189,0,0
fariss-49414,2021-11-03T00:28:07.840Z,9693,0,0
moses-49702,2021-11-03T00:28:07.840Z,4197,0,0
scicli-49775,2021-11-03T00:28:07.840Z,209,0,0
fariss-49414,2021-11-03T00:34:12.177Z,11477,1422,0
moses-49702,2021-11-03T00:34:12.177Z,5075,468,0
scicli-49775,2021-11-03T00:34:12.177Z,244,24,0
fariss-49414,2021-11-03T00:43:20.307Z,11522,1467,0
moses-49702,2021-11-03T00:43:20.307Z,5532,925,0
scicli-49775,2021-11-03T00:43:20.307Z,249,29,0
fariss-49414,2021-11-03T00:54:28.790Z,11931,1876,0
moses-49702,2021-11-03T00:54:28.790Z,6752,2145,0
scicli-49775,2021-11-03T00:54:28.790Z,266,46,0
fariss-49414,2021-11-03T01:14:49.4Z,12031,1976,0
moses-49702,2021-11-03T01:14:49.4Z,6904,2297,0
scicli-49775,2021-11-03T01:14:49.4Z,271,51,0
fariss-49414,2021-11-03T01:24:56.073Z,17879,1976,0
moses-49702,2021-11-03T01:24:56.073Z,8807,2297,0
scicli-49775,2021-11-03T01:24:56.073Z,696,51,0
fariss-49414,2021-11-03T01:44:09.337Z,20562,1976,0
moses-49702,2021-11-03T01:44:09.337Z,9924,2297,0
scicli-49775,2021-11-03T01:44:09.337Z,829,51,0
fariss-49414,2021-11-03T01:47:11.427Z,20681,2994,0
moses-49702,2021-11-03T01:47:11.427Z,10185,3266,0
scicli-49775,2021-11-03T01:47:11.427Z,833,69,0
fariss-49414,2021-11-03T03:42:26.823Z,22872,2994,0
moses-49702,2021-11-03T03:42:26.823Z,11373,3266,0
scicli-49775,2021-11-03T03:42:26.823Z,1103,69,0
fariss-49414,2021-11-03T04:16:46.773Z,22872,2994,0
moses-49702,2021-11-03T04:16:46.773Z,11373,3266,0
scicli-49775,2021-11-03T04:16:46.773Z,1103,69,0
