CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
ciarcia-49745,2021-11-01T12:58:11.037Z,0,0,0
king-49676,2021-11-01T12:58:11.037Z,0,0,0
ciarcia-49745,2021-11-02T18:43:09.683Z,0,0,0
king-49676,2021-11-02T18:43:09.683Z,0,0,0
ciarcia-49745,2021-11-02T23:00:02.290Z,0,0,0
king-49676,2021-11-02T23:00:02.290Z,0,0,0
ciarcia-49745,2021-11-02T23:25:16.190Z,933,0,0
king-49676,2021-11-02T23:25:16.190Z,670,0,0
ciarcia-49745,2021-11-02T23:33:21.983Z,1100,0,0
king-49676,2021-11-02T23:33:21.983Z,843,0,0
ciarcia-49745,2021-11-02T23:44:29.777Z,1120,0,0
king-49676,2021-11-02T23:44:29.777Z,848,0,0
ciarcia-49745,2021-11-02T23:53:37.083Z,3687,0,0
king-49676,2021-11-02T23:53:37.083Z,2982,0,0
ciarcia-49745,2021-11-03T00:04:47.213Z,5639,0,0
king-49676,2021-11-03T00:04:47.213Z,4280,0,0
ciarcia-49745,2021-11-03T00:13:54.950Z,6209,0,0
king-49676,2021-11-03T00:13:54.950Z,4681,0,0
ciarcia-49745,2021-11-03T00:39:16.920Z,6942,0,0
king-49676,2021-11-03T00:39:16.920Z,6696,0,0
ciarcia-49745,2021-11-03T01:05:41.327Z,7638,0,0
king-49676,2021-11-03T01:05:41.327Z,8232,0,0
ciarcia-49745,2021-11-03T02:04:23.423Z,9007,1369,0
king-49676,2021-11-03T02:04:23.423Z,9518,1286,0
ciarcia-49745,2021-11-03T02:23:37.223Z,9869,1369,0
king-49676,2021-11-03T02:23:37.223Z,10601,1286,0
ciarcia-49745,2021-11-03T02:43:50.083Z,10139,1639,0
king-49676,2021-11-03T02:43:50.083Z,11175,1860,0
ciarcia-49745,2021-11-03T02:54:56.717Z,11606,3106,0
king-49676,2021-11-03T02:54:56.717Z,15789,6474,0
ciarcia-49745,2021-11-03T03:02:22.857Z,11606,3106,0
king-49676,2021-11-03T03:02:22.857Z,15789,6474,0
ciarcia-49745,2021-11-03T03:03:03.633Z,11606,3106,0
king-49676,2021-11-03T03:03:03.633Z,15789,6474,0
ciarcia-49745,2021-11-03T03:04:04.330Z,11936,3436,0
king-49676,2021-11-03T03:04:04.330Z,17163,7848,0
