CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
byron-49380,2021-11-01T12:58:11.037Z,0,0,0
eaton-49756,2021-11-01T12:58:11.037Z,0,0,0
jerose-49757,2021-11-01T12:58:11.037Z,0,0,0
byron-49380,2021-11-02T18:43:09.683Z,0,0,0
eaton-49756,2021-11-02T18:43:09.683Z,0,0,0
jerose-49757,2021-11-02T18:43:09.683Z,0,0,0
byron-49380,2021-11-02T23:00:02.290Z,0,0,0
eaton-49756,2021-11-02T23:00:02.290Z,0,0,0
jerose-49757,2021-11-02T23:00:02.290Z,0,0,0
byron-49380,2021-11-02T23:37:24.843Z,854,0,0
eaton-49756,2021-11-02T23:37:24.843Z,153,0,0
jerose-49757,2021-11-02T23:37:24.843Z,13,0,0
byron-49380,2021-11-02T23:44:29.777Z,987,0,0
eaton-49756,2021-11-02T23:44:29.777Z,169,0,0
jerose-49757,2021-11-02T23:44:29.777Z,15,0,0
byron-49380,2021-11-02T23:46:31.907Z,1350,0,0
eaton-49756,2021-11-02T23:46:31.907Z,218,0,0
jerose-49757,2021-11-02T23:46:31.907Z,26,0,0
byron-49380,2021-11-02T23:53:37.083Z,1750,0,0
eaton-49756,2021-11-02T23:53:37.083Z,268,0,0
jerose-49757,2021-11-02T23:53:37.083Z,31,0,0
byron-49380,2021-11-03T00:04:47.213Z,3450,0,0
eaton-49756,2021-11-03T00:04:47.213Z,595,0,0
jerose-49757,2021-11-03T00:04:47.213Z,60,0,0
byron-49380,2021-11-03T00:13:54.950Z,4196,0,0
eaton-49756,2021-11-03T00:13:54.950Z,730,0,0
jerose-49757,2021-11-03T00:13:54.950Z,76,0,0
byron-49380,2021-11-03T00:25:05.690Z,7744,0,0
eaton-49756,2021-11-03T00:25:05.690Z,1299,0,0
jerose-49757,2021-11-03T00:25:05.690Z,123,0,0
byron-49380,2021-11-03T00:34:12.177Z,10214,0,0
eaton-49756,2021-11-03T00:34:12.177Z,2131,0,0
jerose-49757,2021-11-03T00:34:12.177Z,187,0,0
byron-49380,2021-11-03T00:38:26.197Z,10214,0,0
eaton-49756,2021-11-03T00:38:26.197Z,2131,0,0
jerose-49757,2021-11-03T00:38:26.197Z,187,0,0
byron-49380,2021-11-03T00:39:16.920Z,10214,0,0
eaton-49756,2021-11-03T00:39:16.920Z,2131,0,0
jerose-49757,2021-11-03T00:39:16.920Z,187,0,0
byron-49380,2021-11-03T00:43:20.307Z,12272,0,0
eaton-49756,2021-11-03T00:43:20.307Z,3340,0,0
jerose-49757,2021-11-03T00:43:20.307Z,256,0,0
byron-49380,2021-11-03T00:54:28.790Z,14004,0,0
eaton-49756,2021-11-03T00:54:28.790Z,3896,0,0
jerose-49757,2021-11-03T00:54:28.790Z,292,0,0
byron-49380,2021-11-03T01:23:55.377Z,14650,646,0
eaton-49756,2021-11-03T01:23:55.377Z,4229,333,0
jerose-49757,2021-11-03T01:23:55.377Z,306,14,0
byron-49380,2021-11-03T01:24:56.073Z,17837,646,0
eaton-49756,2021-11-03T01:24:56.073Z,4793,333,0
jerose-49757,2021-11-03T01:24:56.073Z,382,14,0
byron-49380,2021-11-03T01:44:09.337Z,19213,646,0
eaton-49756,2021-11-03T01:44:09.337Z,5045,333,0
jerose-49757,2021-11-03T01:44:09.337Z,411,14,0
byron-49380,2021-11-03T01:54:17.073Z,19580,1013,0
eaton-49756,2021-11-03T01:54:17.073Z,5927,1215,0
jerose-49757,2021-11-03T01:54:17.073Z,437,40,0
byron-49380,2021-11-03T02:14:30.530Z,19715,1148,0
eaton-49756,2021-11-03T02:14:30.530Z,6489,1777,0
jerose-49757,2021-11-03T02:14:30.530Z,466,69,0
byron-49380,2021-11-03T03:35:23.557Z,20180,1613,0
eaton-49756,2021-11-03T03:35:23.557Z,6985,2273,0
jerose-49757,2021-11-03T03:35:23.557Z,483,86,0
byron-49380,2021-11-03T03:42:26.823Z,21300,1613,0
eaton-49756,2021-11-03T03:42:26.823Z,7525,2273,0
jerose-49757,2021-11-03T03:42:26.823Z,506,86,0
byron-49380,2021-11-03T03:44:29.087Z,23857,4170,0
eaton-49756,2021-11-03T03:44:29.087Z,8334,3082,0
jerose-49757,2021-11-03T03:44:29.087Z,530,110,0
byron-49380,2021-11-03T04:16:46.773Z,23857,4170,0
eaton-49756,2021-11-03T04:16:46.773Z,8334,3082,0
jerose-49757,2021-11-03T04:16:46.773Z,530,110,0
byron-49380,2021-11-03T04:44:04.007Z,23878,4191,0
eaton-49756,2021-11-03T04:44:04.007Z,8344,3092,0
jerose-49757,2021-11-03T04:44:04.007Z,530,110,0
