CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,7,51520
searsw,2021-11-01T12:58:11.037Z,0,0,0,7,51520
ayalah,2021-11-02T18:43:09.683Z,0,0,0,7,51520
searsw,2021-11-02T18:43:09.683Z,0,0,0,7,51520
ayalah,2021-11-02T23:00:02.290Z,0,0,0,7,51520
searsw,2021-11-02T23:00:02.290Z,0,0,0,7,51520
ayalah,2021-11-02T23:33:21.983Z,114,0,1,7,51520
searsw,2021-11-02T23:33:21.983Z,490,0,1,7,51520
ayalah,2021-11-02T23:44:29.777Z,780,666,3,7,51520
searsw,2021-11-02T23:44:29.777Z,1493,1003,3,7,51520
ayalah,2021-11-02T23:53:37.083Z,1113,666,5,7,51520
searsw,2021-11-02T23:53:37.083Z,2466,1003,5,7,51520
ayalah,2021-11-03T00:04:47.213Z,1314,666,6,7,51520
searsw,2021-11-03T00:04:47.213Z,3736,1003,6,7,51520
