CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ayalah,2021-11-01T12:58:11.037Z,0,0,0,11,51660
searsw,2021-11-01T12:58:11.037Z,0,0,0,11,51660
ayalah,2021-11-02T18:43:09.683Z,0,0,0,11,51660
searsw,2021-11-02T18:43:09.683Z,0,0,0,11,51660
ayalah,2021-11-02T23:00:02.290Z,0,0,0,11,51660
searsw,2021-11-02T23:00:02.290Z,0,0,0,11,51660
ayalah,2021-11-02T23:57:40.297Z,3240,0,7,11,51660
searsw,2021-11-02T23:57:40.297Z,2382,0,7,11,51660
ayalah,2021-11-03T00:41:18.277Z,6750,0,10,11,51660
searsw,2021-11-03T00:41:18.277Z,4419,0,10,11,51660
