CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
flax-49713,2021-11-01T12:58:11.037Z,0,0,0
tata-49733,2021-11-01T12:58:11.037Z,0,0,0
flax-49713,2021-11-02T18:43:09.683Z,0,0,0
tata-49733,2021-11-02T18:43:09.683Z,0,0,0
flax-49713,2021-11-02T23:00:02.290Z,0,0,0
tata-49733,2021-11-02T23:00:02.290Z,0,0,0
flax-49713,2021-11-02T23:33:21.983Z,1017,0,0
tata-49733,2021-11-02T23:33:21.983Z,1481,0,0
flax-49713,2021-11-02T23:44:29.777Z,3942,0,0
tata-49733,2021-11-02T23:44:29.777Z,6676,0,0
flax-49713,2021-11-02T23:53:37.083Z,4260,0,0
tata-49733,2021-11-02T23:53:37.083Z,7370,0,0
flax-49713,2021-11-03T00:15:57.147Z,4613,0,0
tata-49733,2021-11-03T00:15:57.147Z,8106,0,0
flax-49713,2021-11-03T00:34:12.177Z,5011,0,0
tata-49733,2021-11-03T00:34:12.177Z,9008,0,0
flax-49713,2021-11-03T00:43:20.307Z,5750,0,0
tata-49733,2021-11-03T00:43:20.307Z,10147,0,0
flax-49713,2021-11-03T00:54:28.790Z,6404,0,0
tata-49733,2021-11-03T00:54:28.790Z,10974,0,0
flax-49713,2021-11-03T01:03:39.063Z,6681,0,0
tata-49733,2021-11-03T01:03:39.063Z,11806,0,0
flax-49713,2021-11-03T01:14:48.967Z,7159,0,0
tata-49733,2021-11-03T01:14:48.967Z,12892,0,0
flax-49713,2021-11-03T02:34:45.327Z,7647,0,0
tata-49733,2021-11-03T02:34:45.327Z,13492,0,0
flax-49713,2021-11-03T02:54:56.717Z,16945,9298,0
tata-49733,2021-11-03T02:54:56.717Z,25249,11757,0
flax-49713,2021-11-03T02:55:57.433Z,16945,0,0
tata-49733,2021-11-03T02:55:57.433Z,25249,0,0
flax-49713,2021-11-03T02:58:59.620Z,16945,9298,0
tata-49733,2021-11-03T02:58:59.620Z,25249,11757,0
flax-49713,2021-11-03T03:04:04.727Z,16945,9298,0
tata-49733,2021-11-03T03:04:04.727Z,25249,11757,0
flax-49713,2021-11-03T03:23:16.317Z,16945,0,0
tata-49733,2021-11-03T03:23:16.317Z,25249,0,0
