CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,7,51520
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,7,51520
youngking,2021-11-01T12:58:11.037Z,0,0,0,7,51520
blandingp,2021-11-02T18:43:09.683Z,0,0,0,7,51520
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,7,51520
youngking,2021-11-02T18:43:09.683Z,0,0,0,7,51520
blandingp,2021-11-02T23:00:02.290Z,0,0,0,7,51520
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,7,51520
youngking,2021-11-02T23:00:02.290Z,0,0,0,7,51520
blandingp,2021-11-02T23:33:21.983Z,4,0,1,7,51520
mcauliffet,2021-11-02T23:33:21.983Z,111,0,1,7,51520
youngking,2021-11-02T23:33:21.983Z,497,0,1,7,51520
blandingp,2021-11-02T23:44:29.777Z,15,11,3,7,51520
mcauliffet,2021-11-02T23:44:29.777Z,803,692,3,7,51520
youngking,2021-11-02T23:44:29.777Z,1500,1003,3,7,51520
blandingp,2021-11-02T23:53:37.083Z,21,11,5,7,51520
mcauliffet,2021-11-02T23:53:37.083Z,1137,692,5,7,51520
youngking,2021-11-02T23:53:37.083Z,2485,1003,5,7,51520
blandingp,2021-11-03T00:04:47.213Z,30,11,6,7,51520
mcauliffet,2021-11-03T00:04:47.213Z,1337,692,6,7,51520
youngking,2021-11-03T00:04:47.213Z,3764,1003,6,7,51520
blandingp,2021-11-03T04:38:00.557Z,30,11,6,7,51520
mcauliffet,2021-11-03T04:38:00.557Z,1337,692,6,7,51520
youngking,2021-11-03T04:38:00.557Z,3764,1003,6,7,51520
