CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,13,51147
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,13,51147
youngking,2021-11-01T12:58:11.037Z,0,0,0,13,51147
blandingp,2021-11-02T18:43:09.683Z,0,0,0,13,51147
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,13,51147
youngking,2021-11-02T18:43:09.683Z,0,0,0,13,51147
blandingp,2021-11-02T23:00:02.290Z,0,0,0,13,51147
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,13,51147
youngking,2021-11-02T23:00:02.290Z,0,0,0,13,51147
blandingp,2021-11-02T23:27:17.730Z,4,0,1,13,51147
mcauliffet,2021-11-02T23:27:17.730Z,242,0,1,13,51147
youngking,2021-11-02T23:27:17.730Z,255,0,1,13,51147
blandingp,2021-11-02T23:33:21.983Z,4,0,3,13,51147
mcauliffet,2021-11-02T23:33:21.983Z,461,0,3,13,51147
youngking,2021-11-02T23:33:21.983Z,572,0,3,13,51147
blandingp,2021-11-02T23:44:29.777Z,8,0,4,13,51147
mcauliffet,2021-11-02T23:44:29.777Z,728,0,4,13,51147
youngking,2021-11-02T23:44:29.777Z,884,0,4,13,51147
blandingp,2021-11-02T23:53:37.083Z,16,0,6,13,51147
mcauliffet,2021-11-02T23:53:37.083Z,1286,0,6,13,51147
youngking,2021-11-02T23:53:37.083Z,1705,0,6,13,51147
blandingp,2021-11-03T00:13:54.950Z,21,0,8,13,51147
mcauliffet,2021-11-03T00:13:54.950Z,1632,0,8,13,51147
youngking,2021-11-03T00:13:54.950Z,2098,0,8,13,51147
blandingp,2021-11-03T00:25:05.690Z,21,0,9,13,51147
mcauliffet,2021-11-03T00:25:05.690Z,1766,0,9,13,51147
youngking,2021-11-03T00:25:05.690Z,2443,0,9,13,51147
blandingp,2021-11-03T00:34:12.177Z,30,7,11,13,51147
mcauliffet,2021-11-03T00:34:12.177Z,2753,709,11,13,51147
youngking,2021-11-03T00:34:12.177Z,3699,730,11,13,51147
blandingp,2021-11-03T00:43:20.307Z,36,13,12,13,51147
mcauliffet,2021-11-03T00:43:20.307Z,3193,1149,12,13,51147
youngking,2021-11-03T00:43:20.307Z,3870,901,12,13,51147
blandingp,2021-11-03T04:38:00.557Z,36,13,12,13,51147
mcauliffet,2021-11-03T04:38:00.557Z,3193,1149,12,13,51147
youngking,2021-11-03T04:38:00.557Z,3870,901,12,13,51147
