CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,22,51095
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,22,51095
herringm,2021-11-02T18:43:09.683Z,0,0,0,22,51095
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,22,51095
herringm,2021-11-02T23:00:02.290Z,0,0,0,22,51095
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,22,51095
herringm,2021-11-02T23:26:16.893Z,1956,0,5,22,51095
miyaresj,2021-11-02T23:26:16.893Z,2864,0,5,22,51095
herringm,2021-11-02T23:33:21.983Z,4112,0,11,22,51095
miyaresj,2021-11-02T23:33:21.983Z,6367,0,11,22,51095
herringm,2021-11-02T23:44:29.777Z,6234,0,16,22,51095
miyaresj,2021-11-02T23:44:29.777Z,10287,0,16,22,51095
herringm,2021-11-03T00:54:28.790Z,6457,0,17,22,51095
miyaresj,2021-11-03T00:54:28.790Z,10542,0,17,22,51095
herringm,2021-11-03T01:03:39.063Z,6668,0,18,22,51095
miyaresj,2021-11-03T01:03:39.063Z,10771,0,18,22,51095
herringm,2021-11-03T01:44:09.337Z,7067,0,19,22,51095
miyaresj,2021-11-03T01:44:09.337Z,11007,0,19,22,51095
herringm,2021-11-03T04:05:40.990Z,16013,8946,20,22,51095
miyaresj,2021-11-03T04:05:40.990Z,19989,8982,20,22,51095
herringm,2021-11-03T04:34:58.113Z,18708,11641,21,22,51095
miyaresj,2021-11-03T04:34:58.113Z,21037,10030,21,22,51095
