CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,16,51025
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,16,51025
youngking,2021-11-01T12:58:11.037Z,0,0,0,16,51025
blandingp,2021-11-02T18:43:09.683Z,0,0,0,16,51025
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,16,51025
youngking,2021-11-02T18:43:09.683Z,0,0,0,16,51025
blandingp,2021-11-02T23:00:02.290Z,0,0,0,16,51025
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,16,51025
youngking,2021-11-02T23:00:02.290Z,0,0,0,16,51025
blandingp,2021-11-02T23:14:08.723Z,2,0,1,16,51025
mcauliffet,2021-11-02T23:14:08.723Z,81,0,1,16,51025
youngking,2021-11-02T23:14:08.723Z,118,0,1,16,51025
blandingp,2021-11-02T23:24:15.483Z,13,0,5,16,51025
mcauliffet,2021-11-02T23:24:15.483Z,675,0,5,16,51025
youngking,2021-11-02T23:24:15.483Z,734,0,5,16,51025
blandingp,2021-11-02T23:33:21.983Z,28,9,12,16,51025
mcauliffet,2021-11-02T23:33:21.983Z,2502,989,12,16,51025
youngking,2021-11-02T23:33:21.983Z,2357,679,12,16,51025
blandingp,2021-11-02T23:44:29.777Z,34,14,15,16,51025
mcauliffet,2021-11-02T23:44:29.777Z,3161,1298,15,16,51025
youngking,2021-11-02T23:44:29.777Z,2877,772,15,16,51025
blandingp,2021-11-03T04:38:00.557Z,34,14,15,16,51025
mcauliffet,2021-11-03T04:38:00.557Z,3161,1298,15,16,51025
youngking,2021-11-03T04:38:00.557Z,2877,772,15,16,51025
