CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
bloxom-49355,2021-11-01T12:58:11.037Z,0,0,0
norton-49639,2021-11-01T12:58:11.037Z,0,0,0
bloxom-49355,2021-11-02T18:43:09.683Z,0,0,0
norton-49639,2021-11-02T18:43:09.683Z,0,0,0
bloxom-49355,2021-11-02T23:00:02.290Z,0,0,0
norton-49639,2021-11-02T23:00:02.290Z,0,0,0
bloxom-49355,2021-11-02T23:45:30.590Z,823,0,0
norton-49639,2021-11-02T23:45:30.590Z,381,0,0
bloxom-49355,2021-11-02T23:50:34.703Z,1430,0,0
norton-49639,2021-11-02T23:50:34.703Z,1006,0,0
bloxom-49355,2021-11-03T00:04:47.213Z,2233,0,0
norton-49639,2021-11-03T00:04:47.213Z,1511,0,0
bloxom-49355,2021-11-03T00:12:53.707Z,2735,0,0
norton-49639,2021-11-03T00:12:53.707Z,1906,0,0
bloxom-49355,2021-11-03T00:26:06.467Z,3764,1029,0
norton-49639,2021-11-03T00:26:06.467Z,3102,1196,0
bloxom-49355,2021-11-03T00:36:14.013Z,5206,1029,0
norton-49639,2021-11-03T00:36:14.013Z,4593,1196,0
bloxom-49355,2021-11-03T00:44:21.460Z,7377,1029,0
norton-49639,2021-11-03T00:44:21.460Z,5060,1196,0
bloxom-49355,2021-11-03T00:54:28.790Z,8491,1029,0
norton-49639,2021-11-03T00:54:28.790Z,5405,1196,0
bloxom-49355,2021-11-03T01:03:39.063Z,9880,1029,0
norton-49639,2021-11-03T01:03:39.063Z,5957,1196,0
bloxom-49355,2021-11-03T01:14:48.967Z,10987,1029,0
norton-49639,2021-11-03T01:14:48.967Z,6512,1196,0
bloxom-49355,2021-11-03T01:23:55.377Z,11498,1029,0
norton-49639,2021-11-03T01:23:55.377Z,6884,1196,0
bloxom-49355,2021-11-03T01:44:09.337Z,13673,3204,0
norton-49639,2021-11-03T01:44:09.337Z,9282,3594,0
bloxom-49355,2021-11-03T02:21:35.807Z,14112,3204,0
norton-49639,2021-11-03T02:21:35.807Z,9708,3594,0
bloxom-49355,2021-11-03T02:32:43.843Z,13988,3390,0
norton-49639,2021-11-03T02:32:43.843Z,10084,4279,0
bloxom-49355,2021-11-03T02:45:51.460Z,14417,3390,0
norton-49639,2021-11-03T02:45:51.460Z,10548,4279,0
bloxom-49355,2021-11-03T02:55:57.433Z,14417,3204,0
norton-49639,2021-11-03T02:55:57.433Z,10548,3594,0
bloxom-49355,2021-11-03T03:05:05.470Z,14417,3204,0
norton-49639,2021-11-03T03:05:05.470Z,10548,3594,0
bloxom-49355,2021-11-03T04:39:01.870Z,14417,3204,0
norton-49639,2021-11-03T04:39:01.870Z,10548,3594,0
bloxom-49355,2021-11-03T05:23:23.617Z,14576,3549,0
norton-49639,2021-11-03T05:23:23.617Z,10940,4671,0
