CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
perry-49734,2021-11-01T12:58:11.037Z,0,0,0
shin-49716,2021-11-01T12:58:11.037Z,0,0,0
perry-49734,2021-11-02T18:43:09.683Z,0,0,0
shin-49716,2021-11-02T18:43:09.683Z,0,0,0
perry-49734,2021-11-02T23:00:02.290Z,0,0,0
shin-49716,2021-11-02T23:00:02.290Z,0,0,0
perry-49734,2021-11-02T23:48:33.337Z,918,0,0
shin-49716,2021-11-02T23:48:33.337Z,1114,0,0
perry-49734,2021-11-02T23:53:37.083Z,1146,228,0
shin-49716,2021-11-02T23:53:37.083Z,1524,410,0
perry-49734,2021-11-03T00:01:44.540Z,3510,2592,0
shin-49716,2021-11-03T00:01:44.540Z,8575,7461,0
perry-49734,2021-11-03T00:34:12.177Z,3583,2665,0
shin-49716,2021-11-03T00:34:12.177Z,8871,7757,0
perry-49734,2021-11-03T00:40:17.613Z,4670,2681,0
shin-49716,2021-11-03T00:40:17.613Z,10427,7811,0
perry-49734,2021-11-03T00:43:20.307Z,5476,2681,0
shin-49716,2021-11-03T00:43:20.307Z,11985,7811,0
perry-49734,2021-11-03T01:03:39.063Z,5973,2681,0
shin-49716,2021-11-03T01:03:39.063Z,12732,7811,0
perry-49734,2021-11-03T01:44:09.337Z,6794,2681,0
shin-49716,2021-11-03T01:44:09.337Z,14104,7811,0
perry-49734,2021-11-03T01:54:17.073Z,6794,2380,0
shin-49716,2021-11-03T01:54:17.073Z,14104,7105,0
perry-49734,2021-11-03T02:04:23.423Z,7114,2380,0
shin-49716,2021-11-03T02:04:23.423Z,14581,7105,0
perry-49734,2021-11-03T02:23:37.223Z,7534,2380,0
shin-49716,2021-11-03T02:23:37.223Z,15284,7105,0
perry-49734,2021-11-03T02:34:45.327Z,9031,2380,0
shin-49716,2021-11-03T02:34:45.327Z,17370,7105,0
perry-49734,2021-11-03T03:44:29.087Z,9845,2380,0
shin-49716,2021-11-03T03:44:29.087Z,18555,7105,0
perry-49734,2021-11-03T03:51:33.390Z,9845,2364,0
shin-49716,2021-11-03T03:51:33.390Z,18555,7051,0
perry-49734,2021-11-03T04:21:49.490Z,9845,2364,0
shin-49716,2021-11-03T04:21:49.490Z,18555,7051,0
perry-49734,2021-11-03T06:29:54.030Z,10113,2648,0
shin-49716,2021-11-03T06:29:54.030Z,18988,7538,0
