CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herringm,2021-11-01T12:58:11.037Z,0,0,0,17,51093
miyaresj,2021-11-01T12:58:11.037Z,0,0,0,17,51093
herringm,2021-11-02T18:43:09.683Z,0,0,0,17,51093
miyaresj,2021-11-02T18:43:09.683Z,0,0,0,17,51093
herringm,2021-11-02T23:00:02.290Z,0,0,0,17,51093
miyaresj,2021-11-02T23:00:02.290Z,0,0,0,17,51093
herringm,2021-11-02T23:33:21.983Z,239,0,2,17,51093
miyaresj,2021-11-02T23:33:21.983Z,481,0,2,17,51093
herringm,2021-11-02T23:44:29.777Z,2171,0,8,17,51093
miyaresj,2021-11-02T23:44:29.777Z,4520,0,8,17,51093
herringm,2021-11-02T23:53:37.083Z,3488,0,13,17,51093
miyaresj,2021-11-02T23:53:37.083Z,8362,0,13,17,51093
herringm,2021-11-03T00:04:47.213Z,3949,0,14,17,51093
miyaresj,2021-11-03T00:04:47.213Z,8791,0,14,17,51093
herringm,2021-11-03T00:17:59.097Z,6607,0,17,17,51093
miyaresj,2021-11-03T00:17:59.097Z,11859,0,17,17,51093
herringm,2021-11-03T00:36:14.013Z,6607,0,15,17,51093
miyaresj,2021-11-03T00:36:14.013Z,11859,0,15,17,51093
herringm,2021-11-03T04:58:11.947Z,3949,2658,14,17,51093
miyaresj,2021-11-03T04:58:11.947Z,8791,3068,14,17,51093
herringm,2021-11-03T04:59:12.660Z,6607,0,15,17,51093
miyaresj,2021-11-03T04:59:12.660Z,11859,0,15,17,51093
