CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
simon-49410,2021-11-01T12:58:11.037Z,0,0,0
white-49772,2021-11-01T12:58:11.037Z,0,0,0
simon-49410,2021-11-02T18:43:09.683Z,0,0,0
white-49772,2021-11-02T18:43:09.683Z,0,0,0
simon-49410,2021-11-02T23:00:02.290Z,0,0,0
white-49772,2021-11-02T23:00:02.290Z,0,0,0
simon-49410,2021-11-02T23:44:29.777Z,735,0,0
white-49772,2021-11-02T23:44:29.777Z,342,0,0
simon-49410,2021-11-03T00:00:43.330Z,6338,5603,0
white-49772,2021-11-03T00:00:43.330Z,1839,1497,0
simon-49410,2021-11-03T00:04:47.213Z,7137,5603,0
white-49772,2021-11-03T00:04:47.213Z,2176,1497,0
simon-49410,2021-11-03T00:13:54.950Z,7724,5603,0
white-49772,2021-11-03T00:13:54.950Z,2462,1497,0
simon-49410,2021-11-03T00:34:12.177Z,10079,7958,0
white-49772,2021-11-03T00:34:12.177Z,2956,1991,0
simon-49410,2021-11-03T00:40:17.613Z,10639,8019,0
white-49772,2021-11-03T00:40:17.613Z,3307,2002,0
simon-49410,2021-11-03T00:43:20.307Z,11453,8833,0
white-49772,2021-11-03T00:43:20.307Z,3426,2121,0
simon-49410,2021-11-03T00:54:28.790Z,13054,8833,0
white-49772,2021-11-03T00:54:28.790Z,4406,2121,0
simon-49410,2021-11-03T01:14:48.967Z,13561,8833,0
white-49772,2021-11-03T01:14:48.967Z,4640,2121,0
simon-49410,2021-11-03T01:23:55.377Z,13970,8833,0
white-49772,2021-11-03T01:23:55.377Z,4808,2121,0
simon-49410,2021-11-03T01:44:09.337Z,15530,8833,0
white-49772,2021-11-03T01:44:09.337Z,5506,2121,0
simon-49410,2021-11-03T01:54:17.073Z,16293,8833,0
white-49772,2021-11-03T01:54:17.073Z,5950,2121,0
simon-49410,2021-11-03T02:04:23.423Z,16982,8833,0
white-49772,2021-11-03T02:04:23.423Z,6438,2121,0
simon-49410,2021-11-03T02:14:30.530Z,17836,8833,0
white-49772,2021-11-03T02:14:30.530Z,6804,2121,0
simon-49410,2021-11-03T02:35:46.077Z,18334,8833,0
white-49772,2021-11-03T02:35:46.077Z,7095,2121,0
simon-49410,2021-11-03T03:24:17.033Z,19823,8833,0
white-49772,2021-11-03T03:24:17.033Z,7809,2121,0
simon-49410,2021-11-03T03:34:22.870Z,20229,8833,0
white-49772,2021-11-03T03:34:22.870Z,8048,2121,0
simon-49410,2021-11-03T03:43:48.343Z,20229,8833,0
white-49772,2021-11-03T03:43:48.343Z,8048,2121,0
simon-49410,2021-11-03T03:44:29.087Z,20229,8833,0
white-49772,2021-11-03T03:44:29.087Z,8048,2121,0
simon-49410,2021-11-03T03:51:33.390Z,20240,8772,0
white-49772,2021-11-03T03:51:33.390Z,8052,2110,0
simon-49410,2021-11-03T06:29:54.030Z,22292,10896,0
white-49772,2021-11-03T06:29:54.030Z,8749,2822,0
