CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
moulthrop-49723,2021-11-01T12:58:11.037Z,0,0,0
subramanyam-49628,2021-11-01T12:58:11.037Z,0,0,0
moulthrop-49723,2021-11-02T18:43:09.683Z,0,0,0
subramanyam-49628,2021-11-02T18:43:09.683Z,0,0,0
moulthrop-49723,2021-11-02T23:00:02.290Z,0,0,0
subramanyam-49628,2021-11-02T23:00:02.290Z,0,0,0
moulthrop-49723,2021-11-02T23:48:33.337Z,7283,0,0
subramanyam-49628,2021-11-02T23:48:33.337Z,9840,0,0
moulthrop-49723,2021-11-02T23:53:37.083Z,11898,3252,0
subramanyam-49628,2021-11-02T23:53:37.083Z,16095,5211,0
moulthrop-49723,2021-11-03T00:34:12.177Z,13853,4158,0
subramanyam-49628,2021-11-03T00:34:12.177Z,20748,8400,0
moulthrop-49723,2021-11-03T00:39:16.920Z,14074,4158,0
subramanyam-49628,2021-11-03T00:39:16.920Z,20859,8400,0
moulthrop-49723,2021-11-03T01:03:39.063Z,15652,4158,0
subramanyam-49628,2021-11-03T01:03:39.063Z,22396,8400,0
moulthrop-49723,2021-11-03T02:54:56.717Z,16920,5426,0
subramanyam-49628,2021-11-03T02:54:56.717Z,23445,9449,0
moulthrop-49723,2021-11-03T03:04:04.330Z,17102,5608,0
subramanyam-49628,2021-11-03T03:04:04.330Z,23827,9831,0
moulthrop-49723,2021-11-03T05:45:35.113Z,17102,5608,0
subramanyam-49628,2021-11-03T05:45:35.113Z,23827,9831,0
