CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandingp,2021-11-01T12:58:11.037Z,0,0,0,18,51167
mcauliffet,2021-11-01T12:58:11.037Z,0,0,0,18,51167
youngking,2021-11-01T12:58:11.037Z,0,0,0,18,51167
blandingp,2021-11-02T18:43:09.683Z,0,0,0,18,51167
mcauliffet,2021-11-02T18:43:09.683Z,0,0,0,18,51167
youngking,2021-11-02T18:43:09.683Z,0,0,0,18,51167
blandingp,2021-11-02T23:00:02.290Z,0,0,0,18,51167
mcauliffet,2021-11-02T23:00:02.290Z,0,0,0,18,51167
youngking,2021-11-02T23:00:02.290Z,0,0,0,18,51167
blandingp,2021-11-02T23:54:37.840Z,6,6,2,18,51167
mcauliffet,2021-11-02T23:54:37.840Z,614,614,2,18,51167
youngking,2021-11-02T23:54:37.840Z,1586,1586,2,18,51167
blandingp,2021-11-03T00:04:47.213Z,15,6,15,18,51167
mcauliffet,2021-11-03T00:04:47.213Z,1296,614,15,18,51167
youngking,2021-11-03T00:04:47.213Z,6995,1586,15,18,51167
blandingp,2021-11-03T00:13:54.950Z,15,6,17,18,51167
mcauliffet,2021-11-03T00:13:54.950Z,1444,614,17,18,51167
youngking,2021-11-03T00:13:54.950Z,8320,1586,17,18,51167
blandingp,2021-11-03T04:38:00.557Z,15,6,17,18,51167
mcauliffet,2021-11-03T04:38:00.557Z,1444,614,17,18,51167
youngking,2021-11-03T04:38:00.557Z,8320,1586,17,18,51167
