CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
scott-49624,2021-11-01T12:58:11.037Z,0,0,0
stanton-49732,2021-11-01T12:58:11.037Z,0,0,0
scott-49624,2021-11-02T18:43:09.683Z,0,0,0
stanton-49732,2021-11-02T18:43:09.683Z,0,0,0
scott-49624,2021-11-02T23:00:02.290Z,0,0,0
stanton-49732,2021-11-02T23:00:02.290Z,0,0,0
scott-49624,2021-11-02T23:25:16.190Z,370,0,0
stanton-49732,2021-11-02T23:25:16.190Z,143,0,0
scott-49624,2021-11-02T23:33:21.983Z,1068,0,0
stanton-49732,2021-11-02T23:33:21.983Z,357,0,0
scott-49624,2021-11-02T23:44:29.777Z,2143,0,0
stanton-49732,2021-11-02T23:44:29.777Z,845,0,0
scott-49624,2021-11-02T23:53:37.083Z,3450,0,0
stanton-49732,2021-11-02T23:53:37.083Z,1226,0,0
scott-49624,2021-11-03T00:04:47.213Z,4151,0,0
stanton-49732,2021-11-03T00:04:47.213Z,1445,0,0
scott-49624,2021-11-03T00:13:54.950Z,4731,0,0
stanton-49732,2021-11-03T00:13:54.950Z,2649,0,0
scott-49624,2021-11-03T00:25:05.690Z,5975,0,0
stanton-49732,2021-11-03T00:25:05.690Z,2720,0,0
scott-49624,2021-11-03T00:34:12.177Z,6160,0,0
stanton-49732,2021-11-03T00:34:12.177Z,3243,0,0
scott-49624,2021-11-03T00:43:20.307Z,7380,0,0
stanton-49732,2021-11-03T00:43:20.307Z,4079,0,0
scott-49624,2021-11-03T00:54:28.790Z,8504,0,0
stanton-49732,2021-11-03T00:54:28.790Z,5475,0,0
scott-49624,2021-11-03T01:03:39.063Z,9461,0,0
stanton-49732,2021-11-03T01:03:39.063Z,6366,0,0
scott-49624,2021-11-03T01:14:48.967Z,9959,0,0
stanton-49732,2021-11-03T01:14:48.967Z,6499,0,0
scott-49624,2021-11-03T01:44:09.337Z,10354,0,0
stanton-49732,2021-11-03T01:44:09.337Z,6768,0,0
scott-49624,2021-11-03T01:54:17.073Z,15574,5220,0
stanton-49732,2021-11-03T01:54:17.073Z,7977,1209,0
scott-49624,2021-11-03T01:56:18.830Z,15574,5220,0
stanton-49732,2021-11-03T01:56:18.830Z,7977,1209,0
