CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
civettinij,2020-12-08T21:26:58.157Z,173,0,22,22,29187
fitzpatricks,2020-12-08T21:26:58.157Z,19700,0,22,22,29187
kasoffn,2020-12-08T21:26:58.157Z,579,0,22,22,29187
lorenz_englundv,2020-12-08T21:26:58.157Z,6644,0,22,22,29187
