CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
gravess,2020-12-09T14:24:13Z,3250,0,7,7,29081
higginsj,2020-12-09T14:24:13Z,42,0,7,7,29081
rossg,2020-12-09T14:24:13Z,496,0,7,7,29081
