CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
arthur-30649,2020-12-08T21:27:09.717Z,51690,0,0
younghanz-31486,2020-12-08T21:27:09.717Z,45141,0,0
