CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
babcockk,2020-12-08T21:26:57.48Z,64,0,5,5,29197
finneranr,2020-12-08T21:26:57.48Z,328,0,5,5,29197
schmitte,2020-12-08T21:26:57.48Z,1510,0,5,5,29197
