CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
no-3,2020-12-08T21:30:13.330Z,1430358,0,0
yes-2,2020-12-08T21:30:13.330Z,1489502,0,0
