CANDIDATE,Timestamp,VOTE_SHARES,VOTES
bauerj,2020-11-04T08:52:03Z,0,0
combsr,2020-11-04T08:52:03Z,0,0
gallowayn,2020-11-04T08:52:03Z,0,0
parsonm,2020-11-04T08:52:03Z,0,0
bauerj,2020-11-04T01:13:59Z,0,704
combsr,2020-11-04T01:13:59Z,0.009,704
gallowayn,2020-11-04T01:13:59Z,0.301,704
parsonm,2020-11-04T01:13:59Z,0.69,704
bauerj,2020-11-04T01:17:29Z,0,1432
combsr,2020-11-04T01:17:29Z,0.01,1432
gallowayn,2020-11-04T01:17:29Z,0.337,1432
parsonm,2020-11-04T01:17:29Z,0.652,1432
bauerj,2020-11-04T01:24:29Z,0,2087
combsr,2020-11-04T01:24:29Z,0.011,2087
gallowayn,2020-11-04T01:24:29Z,0.317,2087
parsonm,2020-11-04T01:24:29Z,0.672,2087
bauerj,2020-11-04T01:26:16Z,0.003,3466
combsr,2020-11-04T01:26:16Z,0.01,3466
gallowayn,2020-11-04T01:26:16Z,0.355,3466
parsonm,2020-11-04T01:26:16Z,0.632,3466
bauerj,2020-11-04T01:27:18Z,0.003,5101
combsr,2020-11-04T01:27:18Z,0.01,5101
gallowayn,2020-11-04T01:27:18Z,0.329,5101
parsonm,2020-11-04T01:27:18Z,0.658,5101
bauerj,2020-11-04T01:29:19Z,0.003,10942
combsr,2020-11-04T01:29:19Z,0.01,10942
gallowayn,2020-11-04T01:29:19Z,0.319,10942
parsonm,2020-11-04T01:29:19Z,0.668,10942
bauerj,2020-11-04T01:29:43Z,0.003,12842
combsr,2020-11-04T01:29:43Z,0.01,12842
gallowayn,2020-11-04T01:29:43Z,0.34,12842
parsonm,2020-11-04T01:29:43Z,0.647,12842
bauerj,2020-11-04T01:32:44Z,0.003,13895
combsr,2020-11-04T01:32:44Z,0.01,13895
gallowayn,2020-11-04T01:32:44Z,0.329,13895
parsonm,2020-11-04T01:32:44Z,0.658,13895
bauerj,2020-11-04T01:35:27Z,0.003,14343
combsr,2020-11-04T01:35:27Z,0.01,14343
gallowayn,2020-11-04T01:35:27Z,0.328,14343
parsonm,2020-11-04T01:35:27Z,0.659,14343
bauerj,2020-11-04T01:38:44Z,0.003,14464
combsr,2020-11-04T01:38:44Z,0.01,14464
gallowayn,2020-11-04T01:38:44Z,0.326,14464
parsonm,2020-11-04T01:38:44Z,0.661,14464
bauerj,2020-11-04T01:39:21Z,0.004,17205
combsr,2020-11-04T01:39:21Z,0.01,17205
gallowayn,2020-11-04T01:39:21Z,0.335,17205
parsonm,2020-11-04T01:39:21Z,0.651,17205
bauerj,2020-11-04T01:40:00Z,0.004,18519
combsr,2020-11-04T01:40:00Z,0.01,18519
gallowayn,2020-11-04T01:40:00Z,0.329,18519
parsonm,2020-11-04T01:40:00Z,0.657,18519
bauerj,2020-11-04T01:40:29Z,0.004,20229
combsr,2020-11-04T01:40:29Z,0.01,20229
gallowayn,2020-11-04T01:40:29Z,0.323,20229
parsonm,2020-11-04T01:40:29Z,0.663,20229
bauerj,2020-11-04T01:45:01Z,0.004,22502
combsr,2020-11-04T01:45:01Z,0.011,22502
gallowayn,2020-11-04T01:45:01Z,0.32,22502
parsonm,2020-11-04T01:45:01Z,0.666,22502
bauerj,2020-11-04T01:47:11Z,0.004,22824
combsr,2020-11-04T01:47:11Z,0.011,22824
gallowayn,2020-11-04T01:47:11Z,0.317,22824
parsonm,2020-11-04T01:47:11Z,0.669,22824
bauerj,2020-11-04T01:47:23Z,0.004,23683
combsr,2020-11-04T01:47:23Z,0.011,23683
gallowayn,2020-11-04T01:47:23Z,0.31,23683
parsonm,2020-11-04T01:47:23Z,0.675,23683
bauerj,2020-11-04T01:47:35Z,0.004,26459
combsr,2020-11-04T01:47:35Z,0.011,26459
gallowayn,2020-11-04T01:47:35Z,0.307,26459
parsonm,2020-11-04T01:47:35Z,0.678,26459
bauerj,2020-11-04T01:50:14Z,0.004,27399
combsr,2020-11-04T01:50:14Z,0.011,27399
gallowayn,2020-11-04T01:50:14Z,0.302,27399
parsonm,2020-11-04T01:50:14Z,0.683,27399
bauerj,2020-11-04T01:52:17Z,0.004,28361
combsr,2020-11-04T01:52:17Z,0.011,28361
gallowayn,2020-11-04T01:52:17Z,0.296,28361
parsonm,2020-11-04T01:52:17Z,0.689,28361
bauerj,2020-11-04T01:53:57Z,0.004,29237
combsr,2020-11-04T01:53:57Z,0.011,29237
gallowayn,2020-11-04T01:53:57Z,0.291,29237
parsonm,2020-11-04T01:53:57Z,0.694,29237
bauerj,2020-11-04T01:54:28Z,0.004,32751
combsr,2020-11-04T01:54:28Z,0.012,32751
gallowayn,2020-11-04T01:54:28Z,0.279,32751
parsonm,2020-11-04T01:54:28Z,0.705,32751
bauerj,2020-11-04T01:55:00Z,0.004,36881
combsr,2020-11-04T01:55:00Z,0.012,36881
gallowayn,2020-11-04T01:55:00Z,0.276,36881
parsonm,2020-11-04T01:55:00Z,0.708,36881
bauerj,2020-11-04T01:55:33Z,0.004,40986
combsr,2020-11-04T01:55:33Z,0.013,40986
gallowayn,2020-11-04T01:55:33Z,0.264,40986
parsonm,2020-11-04T01:55:33Z,0.719,40986
bauerj,2020-11-04T01:56:14Z,0.004,258151
combsr,2020-11-04T01:56:14Z,0.008,258151
gallowayn,2020-11-04T01:56:14Z,0.624,258151
parsonm,2020-11-04T01:56:14Z,0.364,258151
bauerj,2020-11-04T01:59:23Z,0.004,260560
combsr,2020-11-04T01:59:23Z,0.008,260560
gallowayn,2020-11-04T01:59:23Z,0.621,260560
parsonm,2020-11-04T01:59:23Z,0.367,260560
bauerj,2020-11-04T01:59:41Z,0.004,262682
combsr,2020-11-04T01:59:41Z,0.008,262682
gallowayn,2020-11-04T01:59:41Z,0.617,262682
parsonm,2020-11-04T01:59:41Z,0.371,262682
bauerj,2020-11-04T02:01:52Z,0.004,275198
combsr,2020-11-04T02:01:52Z,0.008,275198
gallowayn,2020-11-04T02:01:52Z,0.599,275198
parsonm,2020-11-04T02:01:52Z,0.389,275198
bauerj,2020-11-04T02:04:56Z,0.004,278653
combsr,2020-11-04T02:04:56Z,0.008,278653
gallowayn,2020-11-04T02:04:56Z,0.594,278653
parsonm,2020-11-04T02:04:56Z,0.393,278653
bauerj,2020-11-04T02:06:18Z,0.004,280277
combsr,2020-11-04T02:06:18Z,0.008,280277
gallowayn,2020-11-04T02:06:18Z,0.592,280277
parsonm,2020-11-04T02:06:18Z,0.396,280277
bauerj,2020-11-04T02:06:35Z,0.004,282637
combsr,2020-11-04T02:06:35Z,0.008,282637
gallowayn,2020-11-04T02:06:35Z,0.588,282637
parsonm,2020-11-04T02:06:35Z,0.399,282637
bauerj,2020-11-04T02:07:25Z,0.004,286854
combsr,2020-11-04T02:07:25Z,0.009,286854
gallowayn,2020-11-04T02:07:25Z,0.584,286854
parsonm,2020-11-04T02:07:25Z,0.404,286854
bauerj,2020-11-04T02:07:53Z,0.004,290043
combsr,2020-11-04T02:07:53Z,0.009,290043
gallowayn,2020-11-04T02:07:53Z,0.579,290043
parsonm,2020-11-04T02:07:53Z,0.409,290043
bauerj,2020-11-04T02:10:14Z,0.004,293918
combsr,2020-11-04T02:10:14Z,0.009,293918
gallowayn,2020-11-04T02:10:14Z,0.574,293918
parsonm,2020-11-04T02:10:14Z,0.413,293918
bauerj,2020-11-04T02:10:50Z,0.004,298265
combsr,2020-11-04T02:10:50Z,0.009,298265
gallowayn,2020-11-04T02:10:50Z,0.568,298265
parsonm,2020-11-04T02:10:50Z,0.419,298265
bauerj,2020-11-04T02:12:05Z,0.004,330583
combsr,2020-11-04T02:12:05Z,0.009,330583
gallowayn,2020-11-04T02:12:05Z,0.556,330583
parsonm,2020-11-04T02:12:05Z,0.43,330583
bauerj,2020-11-04T02:13:56Z,0.004,349452
combsr,2020-11-04T02:13:56Z,0.009,349452
gallowayn,2020-11-04T02:13:56Z,0.543,349452
parsonm,2020-11-04T02:13:56Z,0.443,349452
bauerj,2020-11-04T02:15:44Z,0.004,351249
combsr,2020-11-04T02:15:44Z,0.009,351249
gallowayn,2020-11-04T02:15:44Z,0.541,351249
parsonm,2020-11-04T02:15:44Z,0.445,351249
bauerj,2020-11-04T02:16:34Z,0.004,353583
combsr,2020-11-04T02:16:34Z,0.009,353583
gallowayn,2020-11-04T02:16:34Z,0.54,353583
parsonm,2020-11-04T02:16:34Z,0.446,353583
bauerj,2020-11-04T02:17:34Z,0.004,355836
combsr,2020-11-04T02:17:34Z,0.009,355836
gallowayn,2020-11-04T02:17:34Z,0.538,355836
parsonm,2020-11-04T02:17:34Z,0.449,355836
bauerj,2020-11-04T02:17:41Z,0.004,356911
combsr,2020-11-04T02:17:41Z,0.009,356911
gallowayn,2020-11-04T02:17:41Z,0.536,356911
parsonm,2020-11-04T02:17:41Z,0.45,356911
bauerj,2020-11-04T02:18:49Z,0.004,357517
combsr,2020-11-04T02:18:49Z,0.009,357517
gallowayn,2020-11-04T02:18:49Z,0.536,357517
parsonm,2020-11-04T02:18:49Z,0.451,357517
bauerj,2020-11-04T02:20:53Z,0.004,358846
combsr,2020-11-04T02:20:53Z,0.009,358846
gallowayn,2020-11-04T02:20:53Z,0.535,358846
parsonm,2020-11-04T02:20:53Z,0.452,358846
bauerj,2020-11-04T02:22:05Z,0.004,372193
combsr,2020-11-04T02:22:05Z,0.01,372193
gallowayn,2020-11-04T02:22:05Z,0.522,372193
parsonm,2020-11-04T02:22:05Z,0.464,372193
bauerj,2020-11-04T02:22:22Z,0.004,374059
combsr,2020-11-04T02:22:22Z,0.01,374059
gallowayn,2020-11-04T02:22:22Z,0.52,374059
parsonm,2020-11-04T02:22:22Z,0.466,374059
bauerj,2020-11-04T02:24:12Z,0.004,376091
combsr,2020-11-04T02:24:12Z,0.01,376091
gallowayn,2020-11-04T02:24:12Z,0.519,376091
parsonm,2020-11-04T02:24:12Z,0.468,376091
bauerj,2020-11-04T02:25:22Z,0.004,385747
combsr,2020-11-04T02:25:22Z,0.01,385747
gallowayn,2020-11-04T02:25:22Z,0.514,385747
