COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
St._Louis_County,NW - 003,bidenj,12/27/2021 20:35:30.138617,273,523,29189-NORTHWEST TWP 03
St._Louis_County,NW - 003,blankenshipd,12/27/2021 20:35:30.138617,0,523,29189-NORTHWEST TWP 03
St._Louis_County,NW - 003,hawkinsh,12/27/2021 20:35:30.138617,1,523,29189-NORTHWEST TWP 03
St._Louis_County,NW - 003,jorgensenj,12/27/2021 20:35:30.138617,7,523,29189-NORTHWEST TWP 03
St._Louis_County,NW - 003,other,12/27/2021 20:35:30.138617,0,523,29189-NORTHWEST TWP 03
St._Louis_County,NW - 003,trumpd,12/27/2021 20:35:30.138617,242,523,29189-NORTHWEST TWP 03
St._Louis_County,NW - 004,bidenj,12/27/2021 20:35:30.138617,226,372,29189-NORTHWEST TWP 04
St._Louis_County,NW - 004,blankenshipd,12/27/2021 20:35:30.138617,0,372,29189-NORTHWEST TWP 04
St._Louis_County,NW - 004,hawkinsh,12/27/2021 20:35:30.138617,0,372,29189-NORTHWEST TWP 04
St._Louis_County,NW - 004,jorgensenj,12/27/2021 20:35:30.138617,8,372,29189-NORTHWEST TWP 04
St._Louis_County,NW - 004,other,12/27/2021 20:35:30.138617,0,372,29189-NORTHWEST TWP 04
St._Louis_County,NW - 004,trumpd,12/27/2021 20:35:30.138617,138,372,29189-NORTHWEST TWP 04
St._Louis_County,NW - 005,bidenj,12/27/2021 20:35:30.138617,2,2,29189-NORTHWEST TWP 05
St._Louis_County,NW - 005,blankenshipd,12/27/2021 20:35:30.138617,0,2,29189-NORTHWEST TWP 05
St._Louis_County,NW - 005,hawkinsh,12/27/2021 20:35:30.138617,0,2,29189-NORTHWEST TWP 05
St._Louis_County,NW - 005,jorgensenj,12/27/2021 20:35:30.138617,0,2,29189-NORTHWEST TWP 05
St._Louis_County,NW - 005,other,12/27/2021 20:35:30.138617,0,2,29189-NORTHWEST TWP 05
St._Louis_County,NW - 005,trumpd,12/27/2021 20:35:30.138617,0,2,29189-NORTHWEST TWP 05
St._Louis_County,NW - 006,bidenj,12/27/2021 20:35:30.138617,150,168,29189-NORTHWEST TWP 06
St._Louis_County,NW - 006,blankenshipd,12/27/2021 20:35:30.138617,1,168,29189-NORTHWEST TWP 06
St._Louis_County,NW - 006,hawkinsh,12/27/2021 20:35:30.138617,0,168,29189-NORTHWEST TWP 06
St._Louis_County,NW - 006,jorgensenj,12/27/2021 20:35:30.138617,1,168,29189-NORTHWEST TWP 06
St._Louis_County,NW - 006,other,12/27/2021 20:35:30.138617,0,168,29189-NORTHWEST TWP 06
St._Louis_County,NW - 006,trumpd,12/27/2021 20:35:30.138617,16,168,29189-NORTHWEST TWP 06
St._Louis_County,NW - 007,bidenj,12/27/2021 20:35:30.138617,136,178,29189-NORTHWEST TWP 07
St._Louis_County,NW - 007,blankenshipd,12/27/2021 20:35:30.138617,0,178,29189-NORTHWEST TWP 07
St._Louis_County,NW - 007,hawkinsh,12/27/2021 20:35:30.138617,0,178,29189-NORTHWEST TWP 07
St._Louis_County,NW - 007,jorgensenj,12/27/2021 20:35:30.138617,2,178,29189-NORTHWEST TWP 07
St._Louis_County,NW - 007,other,12/27/2021 20:35:30.138617,0,178,29189-NORTHWEST TWP 07
St._Louis_County,NW - 007,trumpd,12/27/2021 20:35:30.138617,40,178,29189-NORTHWEST TWP 07
St._Louis_County,NW - 008,bidenj,12/27/2021 20:35:30.138617,402,571,29189-NORTHWEST TWP 08
St._Louis_County,NW - 008,blankenshipd,12/27/2021 20:35:30.138617,0,571,29189-NORTHWEST TWP 08
St._Louis_County,NW - 008,hawkinsh,12/27/2021 20:35:30.138617,4,571,29189-NORTHWEST TWP 08
St._Louis_County,NW - 008,jorgensenj,12/27/2021 20:35:30.138617,9,571,29189-NORTHWEST TWP 08
St._Louis_County,NW - 008,other,12/27/2021 20:35:30.138617,0,571,29189-NORTHWEST TWP 08
St._Louis_County,NW - 008,trumpd,12/27/2021 20:35:30.138617,156,571,29189-NORTHWEST TWP 08
St._Louis_County,NW - 009,bidenj,12/27/2021 20:35:30.138617,189,333,29189-NORTHWEST TWP 09
St._Louis_County,NW - 009,blankenshipd,12/27/2021 20:35:30.138617,1,333,29189-NORTHWEST TWP 09
St._Louis_County,NW - 009,hawkinsh,12/27/2021 20:35:30.138617,1,333,29189-NORTHWEST TWP 09
St._Louis_County,NW - 009,jorgensenj,12/27/2021 20:35:30.138617,11,333,29189-NORTHWEST TWP 09
St._Louis_County,NW - 009,other,12/27/2021 20:35:30.138617,0,333,29189-NORTHWEST TWP 09
St._Louis_County,NW - 009,trumpd,12/27/2021 20:35:30.138617,131,333,29189-NORTHWEST TWP 09
St._Louis_County,NW - 010,bidenj,12/27/2021 20:35:30.138617,488,640,29189-NORTHWEST TWP 10
St._Louis_County,NW - 010,blankenshipd,12/27/2021 20:35:30.138617,1,640,29189-NORTHWEST TWP 10
St._Louis_County,NW - 010,hawkinsh,12/27/2021 20:35:30.138617,2,640,29189-NORTHWEST TWP 10
St._Louis_County,NW - 010,jorgensenj,12/27/2021 20:35:30.138617,6,640,29189-NORTHWEST TWP 10
St._Louis_County,NW - 010,other,12/27/2021 20:35:30.138617,0,640,29189-NORTHWEST TWP 10
St._Louis_County,NW - 010,trumpd,12/27/2021 20:35:30.138617,143,640,29189-NORTHWEST TWP 10
St._Louis_County,NW - 011,bidenj,12/27/2021 20:35:30.138617,252,437,29189-NORTHWEST TWP 11
St._Louis_County,NW - 011,blankenshipd,12/27/2021 20:35:30.138617,2,437,29189-NORTHWEST TWP 11
St._Louis_County,NW - 011,hawkinsh,12/27/2021 20:35:30.138617,1,437,29189-NORTHWEST TWP 11
St._Louis_County,NW - 011,jorgensenj,12/27/2021 20:35:30.138617,6,437,29189-NORTHWEST TWP 11
St._Louis_County,NW - 011,other,12/27/2021 20:35:30.138617,0,437,29189-NORTHWEST TWP 11
St._Louis_County,NW - 011,trumpd,12/27/2021 20:35:30.138617,176,437,29189-NORTHWEST TWP 11
St._Louis_County,NW - 012,bidenj,12/27/2021 20:35:30.138617,300,549,29189-NORTHWEST TWP 12
St._Louis_County,NW - 012,blankenshipd,12/27/2021 20:35:30.138617,0,549,29189-NORTHWEST TWP 12
St._Louis_County,NW - 012,hawkinsh,12/27/2021 20:35:30.138617,4,549,29189-NORTHWEST TWP 12
St._Louis_County,NW - 012,jorgensenj,12/27/2021 20:35:30.138617,4,549,29189-NORTHWEST TWP 12
St._Louis_County,NW - 012,other,12/27/2021 20:35:30.138617,0,549,29189-NORTHWEST TWP 12
St._Louis_County,NW - 012,trumpd,12/27/2021 20:35:30.138617,241,549,29189-NORTHWEST TWP 12
St._Louis_County,NW - 013,bidenj,12/27/2021 20:35:30.138617,402,736,29189-NORTHWEST TWP 13
St._Louis_County,NW - 013,blankenshipd,12/27/2021 20:35:30.138617,2,736,29189-NORTHWEST TWP 13
St._Louis_County,NW - 013,hawkinsh,12/27/2021 20:35:30.138617,6,736,29189-NORTHWEST TWP 13
St._Louis_County,NW - 013,jorgensenj,12/27/2021 20:35:30.138617,10,736,29189-NORTHWEST TWP 13
St._Louis_County,NW - 013,other,12/27/2021 20:35:30.138617,0,736,29189-NORTHWEST TWP 13
St._Louis_County,NW - 013,trumpd,12/27/2021 20:35:30.138617,316,736,29189-NORTHWEST TWP 13
St._Louis_County,NW - 014,bidenj,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 14
St._Louis_County,NW - 014,blankenshipd,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 14
St._Louis_County,NW - 014,hawkinsh,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 14
St._Louis_County,NW - 014,jorgensenj,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 14
St._Louis_County,NW - 014,other,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 14
St._Louis_County,NW - 014,trumpd,12/27/2021 20:35:30.138617,1,1,29189-NORTHWEST TWP 14
St._Louis_County,NW - 015,bidenj,12/27/2021 20:35:30.138617,253,308,29189-NORTHWEST TWP 15
St._Louis_County,NW - 015,blankenshipd,12/27/2021 20:35:30.138617,1,308,29189-NORTHWEST TWP 15
St._Louis_County,NW - 015,hawkinsh,12/27/2021 20:35:30.138617,2,308,29189-NORTHWEST TWP 15
St._Louis_County,NW - 015,jorgensenj,12/27/2021 20:35:30.138617,2,308,29189-NORTHWEST TWP 15
St._Louis_County,NW - 015,other,12/27/2021 20:35:30.138617,0,308,29189-NORTHWEST TWP 15
St._Louis_County,NW - 015,trumpd,12/27/2021 20:35:30.138617,50,308,29189-NORTHWEST TWP 15
St._Louis_County,NW - 016,bidenj,12/27/2021 20:35:30.138617,91,150,29189-NORTHWEST TWP 16
St._Louis_County,NW - 016,blankenshipd,12/27/2021 20:35:30.138617,0,150,29189-NORTHWEST TWP 16
St._Louis_County,NW - 016,hawkinsh,12/27/2021 20:35:30.138617,1,150,29189-NORTHWEST TWP 16
St._Louis_County,NW - 016,jorgensenj,12/27/2021 20:35:30.138617,1,150,29189-NORTHWEST TWP 16
St._Louis_County,NW - 016,other,12/27/2021 20:35:30.138617,0,150,29189-NORTHWEST TWP 16
St._Louis_County,NW - 016,trumpd,12/27/2021 20:35:30.138617,57,150,29189-NORTHWEST TWP 16
St._Louis_County,NW - 018,bidenj,12/27/2021 20:35:30.138617,333,523,29189-NORTHWEST TWP 18
St._Louis_County,NW - 018,blankenshipd,12/27/2021 20:35:30.138617,3,523,29189-NORTHWEST TWP 18
St._Louis_County,NW - 018,hawkinsh,12/27/2021 20:35:30.138617,1,523,29189-NORTHWEST TWP 18
St._Louis_County,NW - 018,jorgensenj,12/27/2021 20:35:30.138617,5,523,29189-NORTHWEST TWP 18
St._Louis_County,NW - 018,other,12/27/2021 20:35:30.138617,0,523,29189-NORTHWEST TWP 18
St._Louis_County,NW - 018,trumpd,12/27/2021 20:35:30.138617,181,523,29189-NORTHWEST TWP 18
St._Louis_County,NW - 019,bidenj,12/27/2021 20:35:30.138617,129,233,29189-NORTHWEST TWP 19
St._Louis_County,NW - 019,blankenshipd,12/27/2021 20:35:30.138617,0,233,29189-NORTHWEST TWP 19
St._Louis_County,NW - 019,hawkinsh,12/27/2021 20:35:30.138617,0,233,29189-NORTHWEST TWP 19
St._Louis_County,NW - 019,jorgensenj,12/27/2021 20:35:30.138617,7,233,29189-NORTHWEST TWP 19
St._Louis_County,NW - 019,other,12/27/2021 20:35:30.138617,0,233,29189-NORTHWEST TWP 19
St._Louis_County,NW - 019,trumpd,12/27/2021 20:35:30.138617,97,233,29189-NORTHWEST TWP 19
St._Louis_County,NW - 020,bidenj,12/27/2021 20:35:30.138617,246,454,29189-NORTHWEST TWP 20
St._Louis_County,NW - 020,blankenshipd,12/27/2021 20:35:30.138617,0,454,29189-NORTHWEST TWP 20
St._Louis_County,NW - 020,hawkinsh,12/27/2021 20:35:30.138617,0,454,29189-NORTHWEST TWP 20
St._Louis_County,NW - 020,jorgensenj,12/27/2021 20:35:30.138617,5,454,29189-NORTHWEST TWP 20
St._Louis_County,NW - 020,other,12/27/2021 20:35:30.138617,0,454,29189-NORTHWEST TWP 20
St._Louis_County,NW - 020,trumpd,12/27/2021 20:35:30.138617,203,454,29189-NORTHWEST TWP 20
St._Louis_County,NW - 021,bidenj,12/27/2021 20:35:30.138617,3,11,29189-NORTHWEST TWP 21
St._Louis_County,NW - 021,blankenshipd,12/27/2021 20:35:30.138617,0,11,29189-NORTHWEST TWP 21
St._Louis_County,NW - 021,hawkinsh,12/27/2021 20:35:30.138617,0,11,29189-NORTHWEST TWP 21
St._Louis_County,NW - 021,jorgensenj,12/27/2021 20:35:30.138617,0,11,29189-NORTHWEST TWP 21
St._Louis_County,NW - 021,other,12/27/2021 20:35:30.138617,0,11,29189-NORTHWEST TWP 21
St._Louis_County,NW - 021,trumpd,12/27/2021 20:35:30.138617,8,11,29189-NORTHWEST TWP 21
St._Louis_County,NW - 022,bidenj,12/27/2021 20:35:30.138617,446,815,29189-NORTHWEST TWP 22
St._Louis_County,NW - 022,blankenshipd,12/27/2021 20:35:30.138617,1,815,29189-NORTHWEST TWP 22
St._Louis_County,NW - 022,hawkinsh,12/27/2021 20:35:30.138617,6,815,29189-NORTHWEST TWP 22
St._Louis_County,NW - 022,jorgensenj,12/27/2021 20:35:30.138617,8,815,29189-NORTHWEST TWP 22
St._Louis_County,NW - 022,other,12/27/2021 20:35:30.138617,0,815,29189-NORTHWEST TWP 22
St._Louis_County,NW - 022,trumpd,12/27/2021 20:35:30.138617,354,815,29189-NORTHWEST TWP 22
St._Louis_County,NW - 023,bidenj,12/27/2021 20:35:30.138617,190,342,29189-NORTHWEST TWP 23
St._Louis_County,NW - 023,blankenshipd,12/27/2021 20:35:30.138617,1,342,29189-NORTHWEST TWP 23
St._Louis_County,NW - 023,hawkinsh,12/27/2021 20:35:30.138617,0,342,29189-NORTHWEST TWP 23
St._Louis_County,NW - 023,jorgensenj,12/27/2021 20:35:30.138617,1,342,29189-NORTHWEST TWP 23
St._Louis_County,NW - 023,other,12/27/2021 20:35:30.138617,0,342,29189-NORTHWEST TWP 23
St._Louis_County,NW - 023,trumpd,12/27/2021 20:35:30.138617,150,342,29189-NORTHWEST TWP 23
St._Louis_County,NW - 024,bidenj,12/27/2021 20:35:30.138617,1,6,29189-NORTHWEST TWP 24
St._Louis_County,NW - 024,blankenshipd,12/27/2021 20:35:30.138617,0,6,29189-NORTHWEST TWP 24
St._Louis_County,NW - 024,hawkinsh,12/27/2021 20:35:30.138617,0,6,29189-NORTHWEST TWP 24
St._Louis_County,NW - 024,jorgensenj,12/27/2021 20:35:30.138617,0,6,29189-NORTHWEST TWP 24
St._Louis_County,NW - 024,other,12/27/2021 20:35:30.138617,0,6,29189-NORTHWEST TWP 24
St._Louis_County,NW - 024,trumpd,12/27/2021 20:35:30.138617,5,6,29189-NORTHWEST TWP 24
St._Louis_County,NW - 025,bidenj,12/27/2021 20:35:30.138617,117,134,29189-NORTHWEST TWP 25
St._Louis_County,NW - 025,blankenshipd,12/27/2021 20:35:30.138617,0,134,29189-NORTHWEST TWP 25
St._Louis_County,NW - 025,hawkinsh,12/27/2021 20:35:30.138617,0,134,29189-NORTHWEST TWP 25
St._Louis_County,NW - 025,jorgensenj,12/27/2021 20:35:30.138617,3,134,29189-NORTHWEST TWP 25
St._Louis_County,NW - 025,other,12/27/2021 20:35:30.138617,0,134,29189-NORTHWEST TWP 25
St._Louis_County,NW - 025,trumpd,12/27/2021 20:35:30.138617,14,134,29189-NORTHWEST TWP 25
St._Louis_County,NW - 026,bidenj,12/27/2021 20:35:30.138617,30,59,29189-NORTHWEST TWP 26
St._Louis_County,NW - 026,blankenshipd,12/27/2021 20:35:30.138617,0,59,29189-NORTHWEST TWP 26
St._Louis_County,NW - 026,hawkinsh,12/27/2021 20:35:30.138617,0,59,29189-NORTHWEST TWP 26
St._Louis_County,NW - 026,jorgensenj,12/27/2021 20:35:30.138617,0,59,29189-NORTHWEST TWP 26
St._Louis_County,NW - 026,other,12/27/2021 20:35:30.138617,0,59,29189-NORTHWEST TWP 26
St._Louis_County,NW - 026,trumpd,12/27/2021 20:35:30.138617,29,59,29189-NORTHWEST TWP 26
St._Louis_County,NW - 027,bidenj,12/27/2021 20:35:30.138617,15,28,29189-NORTHWEST TWP 27
St._Louis_County,NW - 027,blankenshipd,12/27/2021 20:35:30.138617,0,28,29189-NORTHWEST TWP 27
St._Louis_County,NW - 027,hawkinsh,12/27/2021 20:35:30.138617,0,28,29189-NORTHWEST TWP 27
St._Louis_County,NW - 027,jorgensenj,12/27/2021 20:35:30.138617,0,28,29189-NORTHWEST TWP 27
St._Louis_County,NW - 027,other,12/27/2021 20:35:30.138617,0,28,29189-NORTHWEST TWP 27
St._Louis_County,NW - 027,trumpd,12/27/2021 20:35:30.138617,13,28,29189-NORTHWEST TWP 27
St._Louis_County,NW - 028,bidenj,12/27/2021 20:35:30.138617,8,23,29189-NORTHWEST TWP 28
St._Louis_County,NW - 028,blankenshipd,12/27/2021 20:35:30.138617,0,23,29189-NORTHWEST TWP 28
St._Louis_County,NW - 028,hawkinsh,12/27/2021 20:35:30.138617,0,23,29189-NORTHWEST TWP 28
St._Louis_County,NW - 028,jorgensenj,12/27/2021 20:35:30.138617,1,23,29189-NORTHWEST TWP 28
St._Louis_County,NW - 028,other,12/27/2021 20:35:30.138617,0,23,29189-NORTHWEST TWP 28
St._Louis_County,NW - 028,trumpd,12/27/2021 20:35:30.138617,14,23,29189-NORTHWEST TWP 28
St._Louis_County,NW - 029,bidenj,12/27/2021 20:35:30.138617,150,188,29189-NORTHWEST TWP 29
St._Louis_County,NW - 029,blankenshipd,12/27/2021 20:35:30.138617,0,188,29189-NORTHWEST TWP 29
St._Louis_County,NW - 029,hawkinsh,12/27/2021 20:35:30.138617,1,188,29189-NORTHWEST TWP 29
St._Louis_County,NW - 029,jorgensenj,12/27/2021 20:35:30.138617,1,188,29189-NORTHWEST TWP 29
St._Louis_County,NW - 029,other,12/27/2021 20:35:30.138617,0,188,29189-NORTHWEST TWP 29
St._Louis_County,NW - 029,trumpd,12/27/2021 20:35:30.138617,36,188,29189-NORTHWEST TWP 29
St._Louis_County,NW - 030,bidenj,12/27/2021 20:35:30.138617,70,80,29189-NORTHWEST TWP 30
St._Louis_County,NW - 030,blankenshipd,12/27/2021 20:35:30.138617,0,80,29189-NORTHWEST TWP 30
St._Louis_County,NW - 030,hawkinsh,12/27/2021 20:35:30.138617,0,80,29189-NORTHWEST TWP 30
St._Louis_County,NW - 030,jorgensenj,12/27/2021 20:35:30.138617,1,80,29189-NORTHWEST TWP 30
St._Louis_County,NW - 030,other,12/27/2021 20:35:30.138617,0,80,29189-NORTHWEST TWP 30
St._Louis_County,NW - 030,trumpd,12/27/2021 20:35:30.138617,9,80,29189-NORTHWEST TWP 30
St._Louis_County,NW - 031,bidenj,12/27/2021 20:35:30.138617,110,212,29189-NORTHWEST TWP 31
St._Louis_County,NW - 031,blankenshipd,12/27/2021 20:35:30.138617,0,212,29189-NORTHWEST TWP 31
St._Louis_County,NW - 031,hawkinsh,12/27/2021 20:35:30.138617,0,212,29189-NORTHWEST TWP 31
St._Louis_County,NW - 031,jorgensenj,12/27/2021 20:35:30.138617,1,212,29189-NORTHWEST TWP 31
St._Louis_County,NW - 031,other,12/27/2021 20:35:30.138617,0,212,29189-NORTHWEST TWP 31
St._Louis_County,NW - 031,trumpd,12/27/2021 20:35:30.138617,101,212,29189-NORTHWEST TWP 31
St._Louis_County,NW - 032,bidenj,12/27/2021 20:35:30.138617,224,323,29189-NORTHWEST TWP 32
St._Louis_County,NW - 032,blankenshipd,12/27/2021 20:35:30.138617,0,323,29189-NORTHWEST TWP 32
St._Louis_County,NW - 032,hawkinsh,12/27/2021 20:35:30.138617,1,323,29189-NORTHWEST TWP 32
St._Louis_County,NW - 032,jorgensenj,12/27/2021 20:35:30.138617,0,323,29189-NORTHWEST TWP 32
St._Louis_County,NW - 032,other,12/27/2021 20:35:30.138617,0,323,29189-NORTHWEST TWP 32
St._Louis_County,NW - 032,trumpd,12/27/2021 20:35:30.138617,98,323,29189-NORTHWEST TWP 32
St._Louis_County,NW - 033,bidenj,12/27/2021 20:35:30.138617,234,409,29189-NORTHWEST TWP 33
St._Louis_County,NW - 033,blankenshipd,12/27/2021 20:35:30.138617,2,409,29189-NORTHWEST TWP 33
St._Louis_County,NW - 033,hawkinsh,12/27/2021 20:35:30.138617,1,409,29189-NORTHWEST TWP 33
St._Louis_County,NW - 033,jorgensenj,12/27/2021 20:35:30.138617,8,409,29189-NORTHWEST TWP 33
St._Louis_County,NW - 033,other,12/27/2021 20:35:30.138617,0,409,29189-NORTHWEST TWP 33
St._Louis_County,NW - 033,trumpd,12/27/2021 20:35:30.138617,164,409,29189-NORTHWEST TWP 33
St._Louis_County,NW - 034,bidenj,12/27/2021 20:35:30.138617,371,626,29189-NORTHWEST TWP 34
St._Louis_County,NW - 034,blankenshipd,12/27/2021 20:35:30.138617,2,626,29189-NORTHWEST TWP 34
St._Louis_County,NW - 034,hawkinsh,12/27/2021 20:35:30.138617,0,626,29189-NORTHWEST TWP 34
St._Louis_County,NW - 034,jorgensenj,12/27/2021 20:35:30.138617,11,626,29189-NORTHWEST TWP 34
St._Louis_County,NW - 034,other,12/27/2021 20:35:30.138617,0,626,29189-NORTHWEST TWP 34
St._Louis_County,NW - 034,trumpd,12/27/2021 20:35:30.138617,242,626,29189-NORTHWEST TWP 34
St._Louis_County,NW - 035,bidenj,12/27/2021 20:35:30.138617,505,863,29189-NORTHWEST TWP 35
St._Louis_County,NW - 035,blankenshipd,12/27/2021 20:35:30.138617,8,863,29189-NORTHWEST TWP 35
St._Louis_County,NW - 035,hawkinsh,12/27/2021 20:35:30.138617,10,863,29189-NORTHWEST TWP 35
St._Louis_County,NW - 035,jorgensenj,12/27/2021 20:35:30.138617,19,863,29189-NORTHWEST TWP 35
St._Louis_County,NW - 035,other,12/27/2021 20:35:30.138617,0,863,29189-NORTHWEST TWP 35
St._Louis_County,NW - 035,trumpd,12/27/2021 20:35:30.138617,321,863,29189-NORTHWEST TWP 35
St._Louis_County,NW - 036,bidenj,12/27/2021 20:35:30.138617,1,1,29189-NORTHWEST TWP 36
St._Louis_County,NW - 036,blankenshipd,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 36
St._Louis_County,NW - 036,hawkinsh,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 36
St._Louis_County,NW - 036,jorgensenj,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 36
St._Louis_County,NW - 036,other,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 36
St._Louis_County,NW - 036,trumpd,12/27/2021 20:35:30.138617,0,1,29189-NORTHWEST TWP 36
St._Louis_County,NW - 037,bidenj,12/27/2021 20:35:30.138617,193,409,29189-NORTHWEST TWP 37
St._Louis_County,NW - 037,blankenshipd,12/27/2021 20:35:30.138617,0,409,29189-NORTHWEST TWP 37
St._Louis_County,NW - 037,hawkinsh,12/27/2021 20:35:30.138617,0,409,29189-NORTHWEST TWP 37
St._Louis_County,NW - 037,jorgensenj,12/27/2021 20:35:30.138617,1,409,29189-NORTHWEST TWP 37
St._Louis_County,NW - 037,other,12/27/2021 20:35:30.138617,0,409,29189-NORTHWEST TWP 37
St._Louis_County,NW - 037,trumpd,12/27/2021 20:35:30.138617,215,409,29189-NORTHWEST TWP 37
St._Louis_County,NW - 038,bidenj,12/27/2021 20:35:30.138617,2,3,29189-NORTHWEST TWP 38
St._Louis_County,NW - 038,blankenshipd,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 38
St._Louis_County,NW - 038,hawkinsh,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 38
St._Louis_County,NW - 038,jorgensenj,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 38
St._Louis_County,NW - 038,other,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 38
St._Louis_County,NW - 038,trumpd,12/27/2021 20:35:30.138617,1,3,29189-NORTHWEST TWP 38
St._Louis_County,NW - 039,bidenj,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 39
St._Louis_County,NW - 039,blankenshipd,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 39
St._Louis_County,NW - 039,hawkinsh,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 39
St._Louis_County,NW - 039,jorgensenj,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 39
St._Louis_County,NW - 039,other,12/27/2021 20:35:30.138617,0,3,29189-NORTHWEST TWP 39
St._Louis_County,NW - 039,trumpd,12/27/2021 20:35:30.138617,3,3,29189-NORTHWEST TWP 39
St._Louis_County,NW - 040,bidenj,12/27/2021 20:35:30.138617,514,803,29189-NORTHWEST TWP 40
St._Louis_County,NW - 040,blankenshipd,12/27/2021 20:35:30.138617,1,803,29189-NORTHWEST TWP 40
St._Louis_County,NW - 040,hawkinsh,12/27/2021 20:35:30.138617,1,803,29189-NORTHWEST TWP 40
St._Louis_County,NW - 040,jorgensenj,12/27/2021 20:35:30.138617,5,803,29189-NORTHWEST TWP 40
St._Louis_County,NW - 040,other,12/27/2021 20:35:30.138617,0,803,29189-NORTHWEST TWP 40
St._Louis_County,NW - 040,trumpd,12/27/2021 20:35:30.138617,282,803,29189-NORTHWEST TWP 40
St._Louis_County,NW - 041,bidenj,12/27/2021 20:35:30.138617,345,572,29189-NORTHWEST TWP 41
St._Louis_County,NW - 041,blankenshipd,12/27/2021 20:35:30.138617,0,572,29189-NORTHWEST TWP 41
St._Louis_County,NW - 041,hawkinsh,12/27/2021 20:35:30.138617,0,572,29189-NORTHWEST TWP 41
St._Louis_County,NW - 041,jorgensenj,12/27/2021 20:35:30.138617,7,572,29189-NORTHWEST TWP 41
St._Louis_County,NW - 041,other,12/27/2021 20:35:30.138617,0,572,29189-NORTHWEST TWP 41
St._Louis_County,NW - 041,trumpd,12/27/2021 20:35:30.138617,220,572,29189-NORTHWEST TWP 41
St._Louis_County,NW - 042,bidenj,12/27/2021 20:35:30.138617,132,180,29189-NORTHWEST TWP 42
St._Louis_County,NW - 042,blankenshipd,12/27/2021 20:35:30.138617,0,180,29189-NORTHWEST TWP 42
St._Louis_County,NW - 042,hawkinsh,12/27/2021 20:35:30.138617,1,180,29189-NORTHWEST TWP 42
St._Louis_County,NW - 042,jorgensenj,12/27/2021 20:35:30.138617,0,180,29189-NORTHWEST TWP 42
St._Louis_County,NW - 042,other,12/27/2021 20:35:30.138617,0,180,29189-NORTHWEST TWP 42
St._Louis_County,NW - 042,trumpd,12/27/2021 20:35:30.138617,47,180,29189-NORTHWEST TWP 42
St._Louis_County,NW - 043,bidenj,12/27/2021 20:35:30.138617,88,142,29189-NORTHWEST TWP 43
St._Louis_County,NW - 043,blankenshipd,12/27/2021 20:35:30.138617,0,142,29189-NORTHWEST TWP 43
St._Louis_County,NW - 043,hawkinsh,12/27/2021 20:35:30.138617,0,142,29189-NORTHWEST TWP 43
St._Louis_County,NW - 043,jorgensenj,12/27/2021 20:35:30.138617,1,142,29189-NORTHWEST TWP 43
St._Louis_County,NW - 043,other,12/27/2021 20:35:30.138617,0,142,29189-NORTHWEST TWP 43
St._Louis_County,NW - 043,trumpd,12/27/2021 20:35:30.138617,53,142,29189-NORTHWEST TWP 43
St._Louis_County,NW - 044,bidenj,12/27/2021 20:35:30.138617,0,4,29189-NORTHWEST TWP 44
St._Louis_County,NW - 044,blankenshipd,12/27/2021 20:35:30.138617,0,4,29189-NORTHWEST TWP 44
St._Louis_County,NW - 044,hawkinsh,12/27/2021 20:35:30.138617,0,4,29189-NORTHWEST TWP 44
St._Louis_County,NW - 044,jorgensenj,12/27/2021 20:35:30.138617,0,4,29189-NORTHWEST TWP 44
St._Louis_County,NW - 044,other,12/27/2021 20:35:30.138617,0,4,29189-NORTHWEST TWP 44
St._Louis_County,NW - 044,trumpd,12/27/2021 20:35:30.138617,4,4,29189-NORTHWEST TWP 44
St._Louis_County,NW - 045,bidenj,12/27/2021 20:35:30.138617,67,91,29189-NORTHWEST TWP 45
St._Louis_County,NW - 045,blankenshipd,12/27/2021 20:35:30.138617,1,91,29189-NORTHWEST TWP 45
St._Louis_County,NW - 045,hawkinsh,12/27/2021 20:35:30.138617,0,91,29189-NORTHWEST TWP 45
St._Louis_County,NW - 045,jorgensenj,12/27/2021 20:35:30.138617,0,91,29189-NORTHWEST TWP 45
St._Louis_County,NW - 045,other,12/27/2021 20:35:30.138617,0,91,29189-NORTHWEST TWP 45
