CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
hartzlerv,2020-12-08T21:30:58Z,11144,5918,10,10,29225
koonses,2020-12-08T21:30:58Z,398,225,10,10,29225
simmonsl,2020-12-08T21:30:58Z,2421,1153,10,10,29225
