CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
johnsonb,2020-11-27T22:37:32Z,20310,0,84,84,39087
robertss,2020-11-27T22:37:32Z,7399,0,84,84,39087
