CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
joyced,2020-11-27T22:51:38Z,13521,0,32,32,39133
muerih,2020-11-27T22:51:38Z,7254,0,32,32,39133
