CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
huffman-40708,2020-11-28T01:05:10.14Z,129217,0,0
poling-42346,2020-11-28T01:05:10.14Z,33800,0,0
