CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
newbyj,2020-11-27T22:47:43Z,72694,0,213,213,39049
stiverss,2020-11-27T22:47:43Z,80384,0,213,213,39049
write-ins,2020-11-27T22:47:43Z,28,0,213,213,39049
