CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
adams-22902,2020-12-06T02:36:25.320Z,226642,0,0
kachiroubas-34605,2020-12-06T02:36:25.320Z,222400,0,0
