CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
kellyr,2021-01-26T19:30:23Z,14481,9445,27,27,17197
rabornt,2021-01-26T19:30:23Z,11035,4956,27,27,17197
