CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
millerm,2021-01-26T19:13:34Z,16970,8568,30,30,17019
weavere,2021-01-26T19:13:34Z,8415,6052,30,30,17019
