CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
boie-22978,2020-12-06T02:36:25.320Z,361481,0,0
smith-22977,2020-12-06T02:36:25.320Z,240278,0,0
