CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
nerheim-21300,2020-12-06T02:36:25.320Z,126830,0,0
rinehart-22912,2020-12-06T02:36:25.320Z,121998,0,0
